,city,date,longitude,latitude,population,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),elevation
937,Mexico City,2022-07-30,-99.1332,19.4326,21782378.0,2.125,557.0054166666667,0.8995833333333333,23.704583333333332,50.2275,28.44125,13.670416666666666,15.577916666666667,0.64,15.6625,79.70833333333333,0.15,0.15,48.833333333333336,15.416666666666666,19.458333333333332,77.25,8.1875,11.620833333333332,60.666666666666664,55.041666666666664,17.6375,2238.0
938,Mexico City,2022-07-31,-99.1332,19.4326,21782378.0,1.7916666666666667,393.45,2.1579166666666665,15.898333333333333,53.29416666666666,25.555833333333336,10.749166666666667,12.72375,0.94125,15.683333333333332,78.25,0.016666666666666666,0.016666666666666666,37.625,22.041666666666668,22.5,14.166666666666666,7.329166666666667,10.583333333333334,74.375,71.45833333333333,16.391666666666666,2238.0
939,Mexico City,2022-08-01,-99.1332,19.4326,21782378.0,2.0416666666666665,840.4454166666666,12.20875,28.324583333333333,35.23291666666667,41.659166666666664,14.887083333333335,18.283333333333335,1.4629166666666666,15.541666666666666,81.70833333333333,0.17083333333333336,0.17083333333333336,70.29166666666667,41.875,17.75,78.08333333333333,5.279166666666667,7.591666666666666,146.66666666666666,141.08333333333334,14.604166666666666,2238.0
940,Mexico City,2022-08-02,-99.1332,19.4326,21782378.0,3.625,1394.6691666666666,6.187083333333334,55.9,40.931666666666665,64.28416666666666,37.71583333333333,43.114583333333336,0.5770833333333334,15.845833333333333,78.66666666666667,0.02916666666666667,0.02916666666666667,41.625,19.541666666666668,19.5,45.541666666666664,4.320833333333334,6.1499999999999995,111.375,83.04166666666667,12.975,2238.0
941,Mexico City,2022-08-03,-99.1332,19.4326,21782378.0,3.5416666666666665,1135.1504166666666,7.868750000000001,37.73875,89.31208333333335,54.41916666666666,40.57125,46.17208333333334,1.0595833333333333,17.929166666666667,68.33333333333333,0.004166666666666667,0.004166666666666667,42.75,19.041666666666668,18.791666666666668,47.708333333333336,4.829166666666667,7.058333333333334,107.75,132.25,14.424999999999999,2238.0
942,Mexico City,2022-08-04,-99.1332,19.4326,21782378.0,3.7916666666666665,1633.8829166666667,39.94708333333333,46.4325,73.9725,43.665416666666665,53.18833333333333,67.69083333333333,3.63125,17.429166666666667,70.08333333333333,0.008333333333333333,0.008333333333333333,15.916666666666666,2.9583333333333335,17.375,9.291666666666666,5.741666666666667,7.316666666666666,130.0,131.33333333333334,13.0375,2238.0
943,Mexico City,2022-08-05,-99.1332,19.4326,21782378.0,2.9583333333333335,910.5404166666667,8.810416666666667,32.982083333333335,67.52708333333334,43.29291666666666,24.071250000000003,29.964583333333334,2.3787499999999997,17.016666666666666,67.58333333333333,0.008333333333333333,0.008333333333333333,30.541666666666668,21.583333333333332,17.666666666666668,1.5,6.6000000000000005,9.483333333333333,128.95833333333334,124.70833333333333,17.375,2238.0
944,Mexico City,2022-08-06,-99.1332,19.4326,21782378.0,2.1666666666666665,601.64875,5.589583333333334,22.010416666666668,61.668749999999996,28.904583333333335,15.332500000000001,19.356666666666666,1.6245833333333335,16.945833333333333,69.16666666666667,0.0,0.0,27.166666666666668,16.708333333333332,15.25,9.875,8.1875,11.158333333333333,54.375,63.125,18.4375,2238.0
945,Mexico City,2022-08-07,-99.1332,19.4326,21782378.0,1.1666666666666667,366.7475,0.8070833333333334,14.25875,43.987500000000004,18.070833333333333,5.047916666666667,6.439583333333334,1.0999999999999999,16.25,77.5,0.1416666666666667,0.1416666666666667,47.791666666666664,15.875,18.75,73.95833333333333,10.779166666666667,14.558333333333332,47.666666666666664,43.75,22.445833333333336,2238.0
946,Mexico City,2022-08-08,-99.1332,19.4326,21782378.0,1.375,446.7166666666667,3.10875,16.304583333333333,35.93208333333333,22.139166666666668,6.675833333333333,8.413333333333334,1.1141666666666665,15.6875,78.54166666666667,0.020833333333333332,0.020833333333333332,40.583333333333336,22.041666666666668,29.541666666666668,12.875,9.170833333333333,12.325000000000001,41.041666666666664,37.458333333333336,21.091666666666665,2238.0
947,Mexico City,2022-08-09,-99.1332,19.4326,21782378.0,2.25,675.0816666666666,8.200833333333334,25.169583333333335,42.32416666666666,36.96375,16.702083333333334,19.689166666666665,1.0687499999999999,15.875,78.41666666666667,0.09999999999999999,0.09999999999999999,48.875,27.75,36.375,6.708333333333333,7.920833333333333,10.391666666666667,57.791666666666664,53.416666666666664,18.129166666666666,2238.0
948,Mexico City,2022-08-10,-99.1332,19.4326,21782378.0,2.0,809.9866666666667,10.753749999999998,32.072916666666664,25.444166666666664,38.73416666666667,13.545833333333334,17.155416666666667,1.3949999999999998,16.370833333333334,77.16666666666667,0.05833333333333334,0.05833333333333334,60.958333333333336,30.208333333333332,25.375,62.041666666666664,6.0874999999999995,8.174999999999999,58.75,51.208333333333336,16.158333333333335,2238.0
949,Mexico City,2022-08-11,-99.1332,19.4326,21782378.0,1.5416666666666667,522.93125,7.5475,21.741249999999997,26.074166666666667,30.751666666666665,9.077916666666667,11.79625,1.2808333333333333,16.966666666666665,71.66666666666667,0.0,0.0,60.833333333333336,18.958333333333332,24.833333333333332,95.83333333333333,8.208333333333334,12.129166666666668,67.95833333333333,63.833333333333336,18.5,2238.0
950,Mexico City,2022-08-12,-99.1332,19.4326,21782378.0,1.375,418.7629166666666,2.705,20.717916666666667,26.315833333333334,28.818749999999998,8.395833333333334,10.191666666666666,0.6708333333333334,16.904166666666665,74.875,0.012500000000000002,0.012500000000000002,66.54166666666667,25.041666666666668,27.916666666666668,90.54166666666667,9.424999999999999,13.012500000000001,60.958333333333336,56.333333333333336,19.349999999999998,2238.0
951,Mexico City,2022-08-13,-99.1332,19.4326,21782378.0,2.7083333333333335,821.8083333333334,10.650416666666667,27.048333333333332,62.28791666666666,34.64458333333334,22.380416666666665,26.46375,1.2595833333333333,16.6375,78.20833333333333,0.09999999999999999,0.09999999999999999,66.41666666666667,38.916666666666664,17.791666666666668,77.58333333333333,6.320833333333333,8.525,51.083333333333336,62.166666666666664,13.875,2238.0
952,Mexico City,2022-08-14,-99.1332,19.4326,21782378.0,4.583333333333333,1317.3425,8.372083333333334,33.89458333333334,83.68666666666667,40.849583333333335,51.00833333333333,55.80291666666667,0.6841666666666666,15.579166666666666,87.45833333333333,0.5541666666666667,0.5541666666666667,74.625,36.458333333333336,24.083333333333332,91.75,3.391666666666667,4.195833333333334,161.5,167.29166666666666,11.283333333333333,2238.0
953,Mexico City,2022-08-15,-99.1332,19.4326,21782378.0,4.125,1540.9783333333335,32.53625,36.5575,34.34083333333333,35.61375,46.76,60.43666666666667,2.618333333333333,15.7125,83.375,0.12083333333333335,0.12083333333333335,55.958333333333336,13.916666666666666,28.666666666666668,87.125,5.629166666666666,7.825,259.5,262.3333333333333,14.424999999999999,2238.0
954,Mexico City,2022-08-16,-99.1332,19.4326,21782378.0,3.4166666666666665,1428.60375,22.250416666666666,40.68333333333333,29.443749999999998,46.92875,30.100416666666664,37.09583333333333,2.1108333333333333,16.25,81.5,0.08750000000000001,0.08750000000000001,63.541666666666664,9.416666666666666,41.791666666666664,99.83333333333333,5.075,7.466666666666666,219.04166666666666,223.54166666666666,11.575000000000001,2238.0
955,Mexico City,2022-08-17,-99.1332,19.4326,21782378.0,4.583333333333333,1833.5983333333334,6.05125,58.25333333333333,83.89041666666667,69.83624999999999,67.65458333333333,75.75208333333333,0.7441666666666666,15.887500000000001,81.0,0.15416666666666667,0.15416666666666667,60.125,24.25,22.666666666666668,81.95833333333333,3.779166666666667,5.016666666666667,171.5,173.625,10.466666666666667,2238.0
956,Mexico City,2022-08-18,-99.1332,19.4326,21782378.0,4.208333333333333,980.2179166666666,3.830833333333333,35.47875,92.43,53.00833333333333,38.82833333333333,45.38083333333333,0.9833333333333334,16.133333333333333,78.33333333333333,0.17083333333333336,0.17083333333333336,41.833333333333336,20.875,18.0,41.25,5.8875,8.275,101.625,84.5,14.275,2238.0
957,Mexico City,2022-08-19,-99.1332,19.4326,21782378.0,4.208333333333333,952.8195833333333,0.9245833333333332,27.857083333333335,108.31666666666666,44.63375,42.78,47.182916666666664,0.37625,14.745833333333332,81.66666666666667,0.008333333333333333,0.008333333333333333,61.166666666666664,36.833333333333336,23.25,68.66666666666667,4.820833333333334,5.204166666666667,235.41666666666666,218.83333333333334,14.354166666666666,2238.0
958,Mexico City,2022-08-20,-99.1332,19.4326,21782378.0,3.0833333333333335,1377.006666666667,35.003750000000004,35.58708333333333,43.04291666666666,37.62,32.14541666666667,42.50875,2.4991666666666665,16.133333333333333,77.41666666666667,0.008333333333333333,0.008333333333333333,38.666666666666664,9.416666666666666,26.75,46.75,5.1499999999999995,7.154166666666666,187.29166666666666,173.75,13.549999999999999,2238.0
959,Mexico City,2022-08-21,-99.1332,19.4326,21782378.0,4.083333333333333,1192.3104166666667,5.4675,34.02708333333333,69.94166666666666,44.379999999999995,45.02166666666667,49.57458333333333,0.6854166666666667,16.245833333333334,83.5,0.07083333333333333,0.07083333333333333,51.458333333333336,16.875,25.5,69.91666666666667,5.8625,7.529166666666666,183.66666666666666,164.54166666666666,15.295833333333334,2238.0
960,Mexico City,2022-08-22,-99.1332,19.4326,21782378.0,2.8333333333333335,846.2866666666667,10.569166666666666,27.53916666666667,62.91291666666667,38.39541666666667,24.2475,30.305000000000003,1.5058333333333334,15.487499999999999,80.95833333333333,0.16666666666666666,0.16666666666666666,44.166666666666664,32.75,20.375,9.541666666666666,4.666666666666667,5.954166666666667,169.625,130.16666666666666,12.700000000000001,2238.0
961,Mexico City,2022-08-23,-99.1332,19.4326,21782378.0,4.458333333333333,2425.2341666666666,47.75333333333333,67.64583333333333,72.31208333333333,51.38958333333333,77.85666666666667,97.31666666666666,4.305833333333333,15.512500000000001,81.29166666666667,0.0625,0.0625,28.875,14.916666666666666,22.791666666666668,5.875,5.866666666666667,6.908333333333334,260.9166666666667,261.4166666666667,14.479166666666666,2238.0
962,Mexico City,2022-08-24,-99.1332,19.4326,21782378.0,4.458333333333333,1115.9579166666667,1.38875,36.285833333333336,90.87458333333335,71.1225,54.67583333333334,59.98666666666667,0.49833333333333335,16.233333333333334,77.75,0.125,0.125,39.875,22.291666666666668,21.375,22.916666666666668,4.845833333333333,6.395833333333333,145.45833333333334,159.33333333333334,12.558333333333332,2238.0
963,Mexico City,2022-08-25,-99.1332,19.4326,21782378.0,1.625,479.2608333333333,1.5620833333333335,22.907916666666665,47.26333333333333,24.239583333333332,7.979583333333333,10.159583333333334,1.2979166666666666,16.829166666666666,74.16666666666667,0.004166666666666667,0.004166666666666667,50.166666666666664,33.875,14.958333333333334,35.416666666666664,8.325000000000001,12.045833333333334,69.16666666666667,62.0,17.845833333333335,2238.0
964,Mexico City,2022-08-26,-99.1332,19.4326,21782378.0,2.3333333333333335,660.2016666666667,14.3575,21.048333333333332,52.37416666666667,25.013333333333335,16.099999999999998,21.734166666666667,1.79,15.987499999999999,76.375,0.008333333333333333,0.008333333333333333,44.041666666666664,37.083333333333336,14.458333333333334,14.791666666666666,7.404166666666666,10.770833333333334,96.29166666666667,92.79166666666667,15.933333333333332,2238.0
965,Mexico City,2022-08-27,-99.1332,19.4326,21782378.0,4.291666666666667,1358.2304166666665,26.92,44.33583333333333,82.31416666666667,56.78333333333333,52.530833333333334,65.00875,2.1175,16.016666666666666,77.54166666666667,0.0,0.0,40.958333333333336,17.375,17.125,52.791666666666664,4.441666666666666,5.204166666666667,187.125,174.08333333333334,14.641666666666666,2238.0
966,Mexico City,2022-08-28,-99.1332,19.4326,21782378.0,3.625,873.685,13.450833333333334,28.584999999999997,55.8975,33.706250000000004,32.446666666666665,40.435833333333335,1.5495833333333333,16.533333333333335,79.70833333333333,0.04583333333333334,0.04583333333333334,49.666666666666664,12.291666666666666,24.833333333333332,79.0,5.8625,7.541666666666667,157.04166666666666,152.58333333333334,15.35,2238.0
967,Mexico City,2022-08-29,-99.1332,19.4326,21782378.0,4.208333333333333,1355.17,21.999166666666667,43.82666666666666,47.09458333333333,51.63833333333333,42.94416666666667,50.75875,1.33875,15.929166666666667,84.875,0.1791666666666666,0.1791666666666666,60.958333333333336,32.541666666666664,20.583333333333332,78.125,5.170833333333333,6.2625,118.25,108.04166666666667,13.845833333333333,2238.0
968,Mexico City,2022-08-30,-99.1332,19.4326,21782378.0,4.541666666666667,1802.1654166666667,11.634583333333332,49.28875,79.50416666666666,55.71,63.50541666666667,72.75916666666667,0.9545833333333333,16.370833333333334,81.875,0.08333333333333333,0.08333333333333333,71.08333333333333,44.0,32.916666666666664,46.458333333333336,4.820833333333334,6.516666666666667,197.91666666666666,204.875,13.129166666666668,2238.0
969,Mexico City,2022-08-31,-99.1332,19.4326,21782378.0,3.4166666666666665,1071.4525,4.385,41.611666666666665,43.67791666666667,52.372083333333336,30.098333333333333,35.36833333333333,0.9120833333333334,16.420833333333334,79.0,0.1125,0.1125,65.08333333333333,31.625,25.791666666666668,88.25,5.4624999999999995,7.079166666666667,83.91666666666667,69.58333333333333,13.799999999999999,2238.0
970,Mexico City,2022-09-01,-99.1332,19.4326,21782378.0,1.3333333333333333,479.4004166666667,3.9133333333333336,19.8825,32.88375,26.340833333333332,8.637083333333333,10.754583333333334,1.0541666666666667,17.158333333333335,75.29166666666667,0.004166666666666667,0.004166666666666667,31.458333333333332,10.875,20.333333333333332,31.708333333333332,9.370833333333334,13.295833333333334,56.625,51.5,20.0625,2238.0
971,Mexico City,2022-09-02,-99.1332,19.4326,21782378.0,1.4583333333333333,506.9370833333333,10.585416666666665,18.342916666666667,19.692916666666665,21.35375,7.505,10.139583333333333,1.4591666666666667,17.025000000000002,75.5,0.024999999999999998,0.024999999999999998,56.583333333333336,30.458333333333332,29.041666666666668,52.333333333333336,10.633333333333333,14.933333333333332,66.45833333333333,63.125,20.912499999999998,2238.0
972,Mexico City,2022-09-03,-99.1332,19.4326,21782378.0,1.0,321.54625,0.98375,12.719583333333333,20.309583333333332,12.691249999999998,2.65375,3.51625,0.81,15.845833333333333,80.375,0.03333333333333333,0.03333333333333333,66.08333333333333,28.125,25.75,84.54166666666667,13.729166666666666,19.233333333333334,67.95833333333333,63.541666666666664,25.0125,2238.0
973,Mexico City,2022-09-04,-99.1332,19.4326,21782378.0,1.0,335.03749999999997,0.9529166666666667,13.795416666666668,22.69458333333333,14.305416666666666,2.6154166666666665,3.5254166666666666,1.02875,15.854166666666666,86.25,0.1875,0.1875,90.08333333333333,55.0,40.75,82.04166666666667,13.420833333333334,19.420833333333334,46.125,40.125,24.900000000000002,2238.0
974,Mexico City,2022-09-05,-99.1332,19.4326,21782378.0,2.5416666666666665,1083.2745833333333,12.835,36.050000000000004,11.1775,48.71208333333333,20.354166666666668,24.385,1.4616666666666667,16.166666666666668,82.45833333333333,0.3875,0.3875,82.45833333333333,54.5,43.833333333333336,88.04166666666667,5.279166666666667,8.008333333333335,211.25,203.66666666666666,16.470833333333335,2238.0
975,Mexico City,2022-09-06,-99.1332,19.4326,21782378.0,3.2916666666666665,1237.7895833333334,31.04375,28.372500000000002,46.15166666666667,38.098333333333336,30.372500000000002,40.23833333333334,2.2083333333333335,15.737499999999999,82.70833333333333,0.19583333333333333,0.19583333333333333,80.29166666666667,32.0,42.875,97.45833333333333,4.716666666666667,6.466666666666666,194.125,201.125,13.525,2238.0
976,Mexico City,2022-09-07,-99.1332,19.4326,21782378.0,3.0,576.3375,3.02875,23.638333333333335,52.54583333333333,46.02458333333333,23.78125,26.46666666666667,0.02541666666666667,15.754166666666668,85.41666666666667,0.5458333333333333,0.5458333333333333,90.79166666666667,43.125,63.916666666666664,92.375,6.304166666666667,8.929166666666665,171.83333333333334,174.41666666666666,14.225,2238.0
977,Mexico City,2022-09-08,-99.1332,19.4326,21782378.0,2.375,436.8425,3.32375,24.848333333333333,17.020833333333332,52.07458333333333,17.94625,19.599999999999998,0.016666666666666666,15.362499999999999,84.54166666666667,0.13333333333333333,0.13333333333333333,87.20833333333333,36.625,49.708333333333336,97.83333333333333,8.554166666666667,11.820833333333333,107.0,103.91666666666667,16.891666666666666,2238.0
978,Mexico City,2022-09-09,-99.1332,19.4326,21782378.0,2.5833333333333335,663.4004166666667,6.3445833333333335,27.864166666666666,54.903333333333336,41.66458333333333,17.691666666666666,21.063333333333333,0.8070833333333334,16.070833333333333,77.375,0.0,0.0,53.875,33.833333333333336,7.291666666666667,65.45833333333333,6.2,7.825,138.875,139.75,13.883333333333333,2238.0
979,Mexico City,2022-09-10,-99.1332,19.4326,21782378.0,4.208333333333333,1088.42,16.73,40.505,80.30583333333334,46.49208333333333,39.110416666666666,48.115833333333335,2.66375,16.783333333333335,65.16666666666667,0.0,0.0,38.708333333333336,21.25,2.25,60.833333333333336,6.625,8.741666666666667,202.91666666666666,197.54166666666666,14.987499999999999,2238.0
980,Mexico City,2022-09-11,-99.1332,19.4326,21782378.0,2.25,479.6775,2.47375,20.017916666666668,62.63333333333333,24.27875,12.819166666666668,15.682083333333333,1.1379166666666667,16.162499999999998,75.45833333333333,0.0,0.0,39.625,8.208333333333334,47.583333333333336,12.166666666666666,9.2125,13.475,64.75,58.25,19.091666666666665,2238.0
981,Mexico City,2022-09-12,-99.1332,19.4326,21782378.0,1.2916666666666667,307.50166666666667,0.6395833333333333,12.049166666666666,62.107499999999995,15.095416666666667,4.665,5.8475,0.8450000000000001,15.325000000000001,75.75,0.03333333333333333,0.03333333333333333,64.04166666666667,32.5,54.708333333333336,34.125,9.745833333333334,13.883333333333333,78.33333333333333,75.625,18.641666666666666,2238.0
982,Mexico City,2022-09-13,-99.1332,19.4326,21782378.0,1.75,405.6891666666667,1.0845833333333335,17.27125,63.35874999999999,24.41875,7.56375,9.172083333333333,0.8762500000000001,15.291666666666666,78.91666666666667,0.05000000000000001,0.05000000000000001,52.666666666666664,30.5,32.708333333333336,19.333333333333332,8.970833333333333,12.745833333333332,76.04166666666667,71.66666666666667,17.183333333333334,2238.0
983,Mexico City,2022-09-14,-99.1332,19.4326,21782378.0,1.4166666666666667,424.18666666666667,0.7933333333333333,17.018333333333334,68.27708333333334,19.977083333333333,6.251666666666666,7.7175,0.8870833333333333,15.520833333333334,78.83333333333333,0.0625,0.0625,67.83333333333333,48.916666666666664,26.666666666666668,26.166666666666668,9.725,12.954166666666666,73.83333333333333,70.16666666666667,18.633333333333333,2238.0
984,Mexico City,2022-09-15,-99.1332,19.4326,21782378.0,1.2083333333333333,445.3258333333333,0.8333333333333334,17.732083333333332,54.84375,19.99833333333333,7.27375,8.899583333333334,0.9308333333333333,15.0625,82.75,0.07916666666666666,0.07916666666666666,53.708333333333336,33.333333333333336,36.25,6.583333333333333,9.737499999999999,14.029166666666667,76.08333333333333,70.45833333333333,19.354166666666668,2238.0
985,Mexico City,2022-09-16,-99.1332,19.4326,21782378.0,1.0416666666666667,493.16833333333335,2.5820833333333333,20.6775,20.33375,22.133750000000003,5.750416666666666,7.1937500000000005,1.1916666666666667,15.620833333333332,83.66666666666667,0.05833333333333334,0.05833333333333334,82.0,39.708333333333336,53.791666666666664,87.33333333333333,10.85,15.299999999999999,58.583333333333336,50.791666666666664,23.212500000000002,2238.0
986,Mexico City,2022-09-17,-99.1332,19.4326,21782378.0,1.125,480.9295833333333,1.8791666666666667,19.106666666666666,30.01291666666667,21.019583333333333,6.861250000000001,8.397499999999999,1.0170833333333333,15.366666666666667,82.08333333333333,0.06666666666666667,0.06666666666666667,77.16666666666667,26.291666666666668,48.041666666666664,91.04166666666667,10.166666666666666,14.070833333333333,47.25,40.583333333333336,21.900000000000002,2238.0
987,Mexico City,2022-09-18,-99.1332,19.4326,21782378.0,1.625,626.8216666666667,3.0083333333333333,25.46875,23.605,27.99416666666667,10.437083333333334,12.529166666666667,1.0379166666666666,15.766666666666666,86.875,0.5041666666666668,0.5041666666666668,91.33333333333333,34.458333333333336,79.58333333333333,73.375,6.354166666666667,9.525,55.541666666666664,47.416666666666664,15.333333333333334,2238.0
988,Mexico City,2022-09-19,-99.1332,19.4326,21782378.0,2.2916666666666665,820.5579166666666,3.407916666666667,33.380833333333335,41.2275,37.81916666666667,16.839166666666667,18.927916666666665,0.7079166666666667,16.079166666666666,81.70833333333333,0.15833333333333335,0.15833333333333335,69.20833333333333,30.541666666666668,49.625,56.875,9.508333333333333,14.4375,39.875,29.875,17.866666666666667,2238.0
989,Mexico City,2022-09-20,-99.1332,19.4326,21782378.0,1.3333333333333333,604.29125,1.5529166666666667,29.444999999999997,27.485,29.57375,9.269166666666667,11.460416666666667,1.2408333333333335,15.983333333333334,78.125,0.0,0.0,60.833333333333336,31.791666666666668,22.291666666666668,63.25,9.729166666666666,14.424999999999999,42.833333333333336,35.416666666666664,21.9375,2238.0
990,Mexico City,2022-09-21,-99.1332,19.4326,21782378.0,1.125,456.8691666666667,1.5250000000000001,20.674166666666668,32.20166666666667,21.99416666666667,5.8062499999999995,7.361666666666667,1.1795833333333332,15.6625,77.79166666666667,0.0,0.0,57.708333333333336,31.0,29.541666666666668,40.083333333333336,9.504166666666666,13.779166666666667,57.333333333333336,51.791666666666664,20.833333333333332,2238.0
991,Mexico City,2022-09-22,-99.1332,19.4326,21782378.0,1.4583333333333333,327.945,0.6104166666666667,12.790416666666667,67.17416666666666,15.630833333333333,4.785833333333334,6.06625,0.8695833333333334,15.466666666666667,74.33333333333333,0.0,0.0,42.625,29.166666666666668,20.833333333333332,16.208333333333332,10.795833333333334,14.9625,76.54166666666667,72.04166666666667,20.087500000000002,2238.0
992,Mexico City,2022-09-23,-99.1332,19.4326,21782378.0,1.2916666666666667,387.60791666666665,0.9783333333333334,15.58375,63.46458333333334,18.77625,5.13375,6.64375,1.08625,15.129166666666668,73.75,0.008333333333333333,0.008333333333333333,56.25,48.0,27.958333333333332,5.166666666666667,9.3375,13.354166666666666,73.33333333333333,69.08333333333333,18.033333333333335,2238.0
993,Mexico City,2022-09-24,-99.1332,19.4326,21782378.0,2.0,482.18208333333337,1.4516666666666669,20.200416666666666,64.04791666666667,28.49625,13.456249999999999,15.415416666666665,0.6816666666666666,16.0625,77.875,0.004166666666666667,0.004166666666666667,66.29166666666667,48.958333333333336,34.125,17.375,6.895833333333333,9.408333333333333,70.91666666666667,67.25,16.191666666666666,2238.0
994,Mexico City,2022-09-25,-99.1332,19.4326,21782378.0,1.6666666666666667,390.1120833333334,0.7795833333333334,15.612083333333333,61.23666666666667,22.187083333333334,8.484583333333333,9.755416666666667,0.35708333333333336,15.683333333333332,83.91666666666667,0.10416666666666667,0.10416666666666667,80.66666666666667,46.5,56.916666666666664,56.916666666666664,6.891666666666667,9.645833333333334,75.08333333333333,68.04166666666667,18.141666666666666,2238.0
995,Mexico City,2022-09-26,-99.1332,19.4326,21782378.0,1.375,436.0083333333334,1.7041666666666666,18.06,42.61125,21.67125,7.923333333333333,9.392083333333334,0.6375000000000001,14.966666666666667,82.29166666666667,0.12083333333333335,0.12083333333333335,54.875,39.0,26.75,12.375,9.666666666666666,13.629166666666668,70.5,65.95833333333333,19.266666666666666,2238.0
996,Mexico City,2022-09-27,-99.1332,19.4326,21782378.0,1.2083333333333333,378.5683333333333,0.9433333333333334,13.144583333333335,58.427083333333336,15.120416666666666,3.5704166666666666,4.614166666666667,0.8983333333333333,14.483333333333334,82.16666666666667,0.07916666666666666,0.07916666666666666,81.45833333333333,62.291666666666664,53.291666666666664,3.7083333333333335,12.674999999999999,17.349999999999998,78.20833333333333,73.625,23.008333333333336,2238.0
997,Mexico City,2022-09-28,-99.1332,19.4326,21782378.0,1.0833333333333333,362.0195833333333,0.3833333333333333,13.219166666666666,58.20458333333334,13.50875,2.9929166666666664,3.905416666666667,0.9304166666666668,14.541666666666666,83.5,0.13749999999999998,0.13749999999999998,80.45833333333333,64.04166666666667,43.416666666666664,24.625,12.108333333333334,16.55,85.45833333333333,80.5,24.7375,2238.0
998,Mexico City,2022-09-29,-99.1332,19.4326,21782378.0,1.4166666666666667,359.79375,0.9566666666666667,14.534166666666666,80.25833333333334,17.479583333333334,4.911666666666666,6.484583333333333,0.9591666666666666,13.358333333333334,79.375,0.012500000000000002,0.012500000000000002,59.75,55.125,21.875,2.2083333333333335,11.625,15.229166666666666,76.375,72.95833333333333,22.900000000000002,2238.0
999,Mexico City,2022-09-30,-99.1332,19.4326,21782378.0,1.5833333333333333,478.1483333333333,1.8175,22.940833333333334,59.97625,29.59375,10.199583333333333,12.997916666666667,1.0829166666666665,12.4375,76.125,0.0,0.0,34.958333333333336,28.583333333333332,8.041666666666666,14.666666666666666,8.262500000000001,11.558333333333332,70.54166666666667,67.91666666666667,17.2375,2238.0
1000,Mexico City,2022-10-01,-99.1332,19.4326,21782378.0,3.3333333333333335,930.2904166666667,13.575833333333334,34.69708333333333,81.19833333333334,44.76333333333333,37.442083333333336,45.11541666666667,1.4166666666666667,14.054166666666667,70.83333333333333,0.0,0.0,29.75,32.083333333333336,0.75,1.4166666666666667,7.9624999999999995,10.720833333333333,119.5,115.58333333333333,16.645833333333332,2238.0
1001,Mexico City,2022-10-02,-99.1332,19.4326,21782378.0,3.5416666666666665,940.1641666666666,10.895000000000001,29.474999999999998,85.52458333333334,48.428333333333335,43.35708333333333,49.656666666666666,1.3604166666666666,14.933333333333332,69.91666666666667,0.0,0.0,36.083333333333336,19.375,5.708333333333333,50.583333333333336,6.925,9.641666666666667,130.70833333333334,125.75,14.666666666666666,2238.0
1002,Mexico City,2022-10-03,-99.1332,19.4326,21782378.0,3.4166666666666665,867.2870833333333,13.274583333333332,33.973333333333336,55.71958333333333,48.48875,33.44375,39.56333333333333,1.0875,15.058333333333332,73.875,0.0,0.0,60.416666666666664,38.0,22.5,44.291666666666664,6.720833333333334,8.783333333333333,114.04166666666667,113.25,17.162499999999998,2238.0
1003,Mexico City,2022-10-04,-99.1332,19.4326,21782378.0,3.5,1171.45,21.047083333333333,35.30041666666667,103.29291666666666,61.29291666666666,50.48916666666667,57.412083333333335,1.4033333333333333,15.520833333333334,75.45833333333333,0.0,0.0,70.29166666666667,53.375,37.916666666666664,30.958333333333332,7.254166666666666,9.375,153.16666666666666,162.29166666666666,16.841666666666665,2238.0
1004,Mexico City,2022-10-05,-99.1332,19.4326,21782378.0,4.708333333333333,1154.6220833333334,6.312916666666666,43.75333333333333,85.74791666666665,63.150416666666665,58.77,68.35166666666667,0.6675,15.345833333333333,81.79166666666667,0.22916666666666666,0.22916666666666666,60.625,31.166666666666668,52.166666666666664,14.5,4.6625000000000005,5.991666666666667,80.875,72.0,16.095833333333335,2238.0
1005,Mexico City,2022-10-06,-99.1332,19.4326,21782378.0,3.7916666666666665,1044.1937500000001,4.169583333333334,34.30083333333334,91.34708333333333,54.458333333333336,40.28875,44.181666666666665,0.46666666666666673,14.745833333333332,88.0,0.17500000000000002,0.17500000000000002,82.16666666666667,57.625,44.208333333333336,50.583333333333336,6.0125,8.725,58.208333333333336,52.583333333333336,15.2125,2238.0
1006,Mexico City,2022-10-07,-99.1332,19.4326,21782378.0,1.875,510.83125,1.1004166666666666,21.552916666666665,71.06333333333333,24.190416666666668,11.576666666666666,13.442916666666667,0.89,14.666666666666666,80.45833333333333,0.049999999999999996,0.049999999999999996,57.916666666666664,29.708333333333332,28.75,46.5,8.866666666666665,12.795833333333334,51.791666666666664,46.75,19.145833333333332,2238.0
