"date","longitude","latitude","city","aqi","co","no","no2","o3","so2","pm2_5","pm10","nh3","temperature_2m","relativehumidity_2m","precipitation","rain","cloudcover","cloudcover_low","cloudcover_mid","cloudcover_high","windspeed_10m","windspeed_100m","winddirection_10m","winddirection_100m","windgusts_10m","elevation"
"2022-03-28",135.5023,34.6937,"Osaka",1.9166666666666667,306.94291666666663,3.4554166666666664,47.23166666666666,49.341249999999995,21.382916666666663,5.913333333333333,9.888333333333334,2.942083333333333,8.225,60.333333333333336,0,0,48.541666666666664,0.375,34.333333333333336,91.95833333333333,10.845833333333331,18.258333333333333,71.875,70.83333333333333,23.800000000000008,14
"2022-03-28",-46.6333,-23.5505,"São Paulo",4.0,1099.2687500000002,17.073749999999997,63.77583333333334,5.654166666666666,39.04083333333333,47.62875,73.19958333333334,13.283749999999996,21.037499999999998,93.95833333333333,0.17916666666666667,0.17916666666666667,81.20833333333333,57.791666666666664,50.125,64.70833333333333,9.770833333333334,15.187499999999998,313.9583333333333,318.75,20.10833333333333,739
"2022-03-28",121.4737,31.2304,"Shanghai",5.0,4352.567916666668,207.05125,107.84499999999997,5.015,509.57999999999987,205.12125,248.7133333333334,8.188333333333333,9.7625,68.08333333333333,0,0,20.083333333333332,0.5,8.958333333333334,47.541666666666664,10.537500000000003,17.408333333333335,161.79166666666666,175.58333333333334,21.066666666666666,4
"2022-03-28",139.6917,35.6895,"Tokyo",2.1666666666666665,344.6341666666667,6.634999999999999,63.56125000000001,39.199999999999996,35.8925,5.557500000000001,9.532083333333334,5.550833333333334,11.200000000000001,59.625,0,0,79.45833333333333,40.791666666666664,72.5,80.33333333333333,12.691666666666665,18.45,87.08333333333333,97.79166666666667,19.891666666666666,43
"2022-03-29",116.4074,39.9042,"Beijing",4.791666666666667,2435.2470833333336,137.4525,99.37625000000001,3.388333333333333,155.03083333333333,249.58041666666668,285.80416666666673,27.834583333333324,8.329166666666664,85.625,0.22083333333333333,0.22083333333333333,83.54166666666667,31.458333333333332,71.625,57.25,5.199999999999999,9.437499999999998,107.91666666666667,93.70833333333333,10.658333333333333,47
"2022-03-29",77.1025,28.7041,"Delhi",5.0,1659.4720833333333,12.724583333333333,34.25833333333333,67.84916666666665,27.68624999999999,119.93750000000001,231.6020833333333,30.205416666666665,28.004166666666663,41.166666666666664,0,0,0,0,0,0,10.112499999999999,17.31666666666667,136.125,133.54166666666666,17.033333333333328,227
"2022-03-29",-99.1332,19.4326,"Mexico City",4.208333333333333,1381.0391666666667,32.040416666666665,38.050416666666656,98.95041666666667,43.969166666666666,46.54583333333335,64.61041666666667,8.479583333333332,19.15416666666667,29.791666666666668,0,0,0.6666666666666666,0,1.0416666666666667,0,7.191666666666667,9.82916666666667,207.20833333333334,191.70833333333334,15.762500000000001,2238
"2022-03-29",72.8777,19.076,"Mumbai",5.0,1515.3891666666666,9.227500000000001,57.685833333333335,74.48583333333333,65.15833333333332,156.67083333333335,243.23375000000001,15.27625,28.979166666666668,68.41666666666667,0,0,0.16666666666666666,0,0.20833333333333334,0,9.141666666666666,11.7125,176.58333333333334,161.70833333333334,15.983333333333334,9
"2022-03-29",135.5023,34.6937,"Osaka",2.9166666666666665,497.61833333333334,79.10666666666667,71.64458333333333,11.19375,64.44166666666665,27.014583333333334,34.94625,6.523750000000001,11.45833333333333,75.91666666666667,0,0,23.833333333333332,8.041666666666666,8.375,38.625,5.187500000000001,6.495833333333334,103,287.5833333333333,12.433333333333335,14
"2022-03-29",-46.6333,-23.5505,"São Paulo",3.5,807.2058333333331,8.269583333333335,44.626250000000006,56.220833333333324,38.27583333333333,33.66625,56.39208333333334,15.559166666666664,21.529166666666665,87.91666666666667,0.029166666666666664,0.029166666666666664,74.08333333333333,70.5,17.5,26.708333333333332,8.191666666666666,13.062500000000002,256.8333333333333,258.5416666666667,18.958333333333332,739
"2022-03-29",121.4737,31.2304,"Shanghai",4.958333333333333,2401.0345833333336,106.9525,76.485,8.293333333333333,371.77333333333326,90.25583333333333,119.17666666666668,4.332083333333332,13.625,74.70833333333333,0,0,18.041666666666668,0.08333333333333333,0,59.833333333333336,16.595833333333335,26.900000000000002,301.2916666666667,298.7916666666667,30.495833333333337,4
"2022-03-29",139.6917,35.6895,"Tokyo",2.9166666666666665,476.20208333333335,60.275416666666665,81.4545833333333,6.457916666666667,61.135,22.354583333333338,30.59374999999999,4.8875,10.166666666666664,78,0.020833333333333332,0.020833333333333332,92.66666666666667,89.375,51,53.875,6.487499999999998,6.762499999999999,81.33333333333333,94.29166666666667,9.495833333333332,43
"2022-03-30",116.4074,39.9042,"Beijing",4.833333333333333,3021.597916666666,204.51041666666666,90.85083333333334,1.7449999999999999,129.42166666666665,226.64833333333334,278.85291666666666,53.38708333333333,6.579166666666665,66,0,0,56.833333333333336,36.666666666666664,45.041666666666664,10.666666666666666,6.2,9.254166666666668,203.70833333333334,204.33333333333334,13.962499999999999,47
"2022-03-30",77.1025,28.7041,"Delhi",5.0,2695.7379166666665,16.09125,61.23333333333332,72.53666666666668,43.27708333333334,200.2329166666667,347.9775,36.02,27.962500000000006,45.333333333333336,0,0,0,0,0,0,6.062500000000003,8.554166666666669,163.25,158.66666666666666,12.46666666666667,227
"2022-03-30",-99.1332,19.4326,"Mexico City",3.0,998.4375,24.310416666666665,28.83083333333333,64.29708333333333,24.79041666666667,26.982083333333335,40.551249999999996,5.925000000000001,19.05,34.666666666666664,0,0,6.916666666666667,0,5.041666666666667,12.625,10.5375,15.708333333333334,230.58333333333334,221.875,21.145833333333332,2238
"2022-03-30",72.8777,19.076,"Mumbai",5.0,1321.7925000000002,6.32,51.53125,61.780833333333334,56.36625000000001,104.72958333333334,193.84791666666663,16.25708333333333,28.225000000000005,72.25,0,0,5.5,6.125,0,0,7.041666666666667,8.808333333333334,173.66666666666666,158.83333333333334,14.5375,9
"2022-03-30",135.5023,34.6937,"Osaka",3.25,454.08666666666664,54.14791666666667,67.34625,17.50625,60.93583333333333,26.24083333333334,31.614166666666662,3.090416666666666,14.804166666666667,76.83333333333333,0.03333333333333333,0.03333333333333333,49.166666666666664,16.666666666666668,37.541666666666664,55.583333333333336,7.2625,12.66666666666667,217,225.29166666666666,16.1375,14
"2022-03-30",-46.6333,-23.5505,"São Paulo",3.8333333333333335,1048.92125,20.80291666666667,50.410000000000004,38.96791666666667,35.13708333333333,37.95041666666667,61.73791666666667,15.992083333333335,23.495833333333334,78.95833333333333,0.008333333333333333,0.008333333333333333,14.625,6.208333333333333,11.791666666666666,6.375,10.912500000000001,18.5125,133.45833333333334,124.95833333333333,20.558333333333334,739
"2022-03-30",121.4737,31.2304,"Shanghai",5.0,5335.0125,284.6125,113.2991666666667,1.01,836.0545833333334,233.12041666666667,290.22041666666667,0.6133333333333334,15.695833333333335,81.75,0.049999999999999996,0.049999999999999996,67.79166666666667,9.75,62.208333333333336,74.66666666666667,14.1875,22.604166666666668,109.125,108.25,26.90416666666667,4
"2022-03-30",139.6917,35.6895,"Tokyo",2.25,361.32333333333327,29.50125,42.219166666666666,49.86041666666665,31.611250000000002,13.665,18.079583333333336,0.5204166666666669,14.458333333333334,86.54166666666667,0,0,42.666666666666664,33.916666666666664,1.8333333333333333,36.791666666666664,15.387499999999998,23.379166666666674,266.2916666666667,261.4583333333333,24.570833333333336,43
"2022-03-31",116.4074,39.9042,"Beijing",4.208333333333333,1489.3820833333332,72.81833333333333,66.78916666666667,26.317083333333333,60.712916666666665,97.26999999999998,125.56708333333334,64.87041666666666,5.966666666666668,40.125,0,0,0,0,0,0,11.325000000000001,18.258333333333333,103.54166666666667,92.08333333333333,21.529166666666665,47
"2022-03-31",77.1025,28.7041,"Delhi",5.0,2690.315,4.992916666666666,57.9075,148.46916666666667,73.45250000000001,341.82874999999996,471.0808333333334,30.667499999999993,29.045833333333334,41.833333333333336,0,0,0,0,0,0,9.062500000000002,18.191666666666666,192.95833333333334,186.75,16.591666666666665,227
"2022-03-31",-99.1332,19.4326,"Mexico City",4.166666666666667,1613.716666666667,42.04666666666667,45.7425,81.63374999999998,50.380833333333335,46.700416666666676,68.16,10.02,19.60833333333333,23.875,0,0,15.625,0.125,5.791666666666667,39.541666666666664,7.120833333333334,9.733333333333333,225.54166666666666,207.54166666666666,15.837499999999997,2238
"2022-03-31",72.8777,19.076,"Mumbai",5.0,2030.1133333333335,18.011666666666663,60.762916666666676,51.58708333333332,73.27416666666667,172.46166666666667,397.47166666666675,31.84208333333334,26.8,76.20833333333333,0,0,10.125,11.291666666666666,0,0,7.0083333333333355,8.491666666666665,152.29166666666666,145.625,14.708333333333329,9
"2022-03-31",135.5023,34.6937,"Osaka",1.5,298.7370833333334,2.4520833333333334,30.238749999999996,63.19041666666666,17.672916666666666,7.176666666666667,8.702083333333333,0.8070833333333334,9.883333333333333,80.58333333333333,0.23749999999999996,0.23749999999999996,88.41666666666667,34.791666666666664,86.16666666666667,77.875,14.0625,24.308333333333337,97.95833333333333,98.45833333333333,30.620833333333337,14
"2022-03-31",-46.6333,-23.5505,"São Paulo",3.5416666666666665,1155.4554166666667,30.93541666666667,44.86208333333334,14.364583333333334,25.46083333333333,42.64958333333333,75.08166666666666,9.86625,20.141666666666666,92.875,0.3333333333333333,0.3333333333333333,88.25,72.04166666666667,26.833333333333332,60.708333333333336,11.5875,18.44583333333333,272.0416666666667,278.25,24.649999999999995,739
"2022-03-31",121.4737,31.2304,"Shanghai",5.0,3720.601666666666,182.39041666666662,94.99291666666666,0.4075,596.0462500000001,143.58208333333332,173.80083333333334,3.21125,9.708333333333334,72.375,0.016666666666666666,0.016666666666666666,73,11.25,67.33333333333333,79.5,19.95833333333333,30.587500000000006,85.66666666666667,83.83333333333333,36.775,4
"2022-03-31",139.6917,35.6895,"Tokyo",2.3333333333333335,367.30416666666673,17.202916666666663,59.86166666666667,41.30625,39.92416666666667,14.415833333333333,18.01125,1.4391666666666667,12.145833333333334,80.125,0.8874999999999998,0.8874999999999998,83.54166666666667,68.58333333333333,77.79166666666667,70.16666666666667,14.4625,20.495833333333334,70.83333333333333,56.208333333333336,24.774999999999995,43
"2022-04-01",116.4074,39.9042,"Beijing",5.0,2683.9174999999996,190.50083333333336,112.21541666666667,13.461249999999998,126.96833333333332,203.70875,246.27625,54.59583333333333,6.999999999999999,52,0.008333333333333333,0.008333333333333333,32.375,0,31.291666666666668,45.083333333333336,6.637500000000003,11.033333333333333,170.45833333333334,171.95833333333334,15.324999999999996,47
"2022-04-01",77.1025,28.7041,"Delhi",4.708333333333333,886.75875,0.755,22.340416666666666,111.70208333333333,20.33,66.85291666666669,105.69416666666667,20.682916666666667,27.379166666666666,31,0,0,0,0,0,0,11.6625,19.283333333333335,151.875,143.91666666666666,19.595833333333335,227
"2022-04-01",-99.1332,19.4326,"Mexico City",3.875,1549.6020833333332,48.212500000000006,40.35041666666667,64.945,36.74666666666666,42.40291666666667,65.99041666666668,9.363333333333335,20.04583333333333,25,0,0,10.333333333333334,0.5833333333333334,1.2916666666666667,29.833333333333332,7.883333333333334,10.016666666666664,197.66666666666666,189.91666666666666,17.654166666666665,2238
"2022-04-01",72.8777,19.076,"Mumbai",5.0,1489.1029166666667,10.027083333333334,65.24708333333334,73.20041666666665,82.24916666666667,216.97416666666666,449.3241666666666,18.284166666666668,26.77916666666667,73.41666666666667,0,0,14.083333333333334,15.625,0,0,8.200000000000001,9.95416666666667,162.58333333333334,158.83333333333334,15.083333333333334,9
"2022-04-01",135.5023,34.6937,"Osaka",1.9166666666666667,331.0045833333333,4.100416666666667,47.87041666666667,51.84708333333333,23.535416666666663,6.352499999999999,8.967083333333335,3.353333333333333,6.779166666666666,56.041666666666664,0,0,20.166666666666668,2.625,0.20833333333333334,58.666666666666664,14.254166666666665,22.337500000000002,75,76.95833333333333,31.787499999999998,14
"2022-04-01",-46.6333,-23.5505,"São Paulo",1.5416666666666667,436.7033333333334,6.5162499999999985,24.754166666666674,6.779166666666668,17.91583333333333,8.512916666666667,19.786249999999995,7.087916666666664,17.479166666666664,92.45833333333333,0.26250000000000007,0.26250000000000007,100,96.83333333333333,81.75,66.91666666666667,16.4375,26.016666666666676,308.0833333333333,309.0833333333333,33.887499999999996,739
"2022-04-01",121.4737,31.2304,"Shanghai",5.0,4341.442500000001,211.44791666666666,99.87583333333335,5.206666666666667,587.1454166666666,177.94666666666663,216.6145833333333,4.01875,8.845833333333333,71.79166666666667,0,0,49.458333333333336,1.3333333333333333,33.791666666666664,93.16666666666667,14.112499999999999,22,86.16666666666667,82.16666666666667,26.187499999999996,4
"2022-04-01",139.6917,35.6895,"Tokyo",1.7083333333333333,325.5804166666666,3.643333333333333,36.415416666666665,65.55,23.276249999999994,3.965,6.259166666666665,3.096249999999999,6.191666666666667,59.666666666666664,0.008333333333333333,0.008333333333333333,27.833333333333332,5.083333333333333,14.375,48.416666666666664,15.829166666666667,23.445833333333336,81.70833333333333,80.625,25.770833333333332,43
"2022-04-02",116.4074,39.9042,"Beijing",4.375,1395.6420833333332,74.43583333333335,84.56750000000001,22.3625,100.78083333333332,84.89375000000003,113.81333333333333,48.32166666666665,9.520833333333334,36.875,0,0,1.3333333333333333,0,0.25,3.75,6.962499999999999,13.708333333333336,194.20833333333334,192.45833333333334,14.870833333333337,47
"2022-04-02",77.1025,28.7041,"Delhi",4.958333333333333,2002.9945833333334,3.563749999999999,40.81000000000001,120.91583333333331,40.63125,145.15708333333333,213.65250000000006,26.37625,28.254166666666663,32.458333333333336,0,0,0,0,0,0,7.195833333333333,14.14166666666666,214.125,208.58333333333334,14.166666666666666,227
"2022-04-02",-99.1332,19.4326,"Mexico City",3.2916666666666665,1121.9379166666668,30.810833333333335,31.797499999999996,60.44208333333333,37.52583333333333,29.104166666666668,44.356666666666676,7.4070833333333335,20.687500000000004,29.208333333333332,0,0,18.833333333333332,0.25,2,57.625,6.6333333333333355,8.458333333333336,178.95833333333334,157.66666666666666,15.324999999999998,2238
"2022-04-02",72.8777,19.076,"Mumbai",5.0,783.0062499999999,3.0049999999999994,33.790416666666665,54.64958333333334,39.58291666666667,138.60208333333333,281.72,12.92125,27.183333333333337,76.29166666666667,0,0,18.166666666666668,18.916666666666668,0.041666666666666664,3.75,7.624999999999999,9.5875,202.91666666666666,198.16666666666666,15.312499999999998,9
"2022-04-02",135.5023,34.6937,"Osaka",2.25,382.04541666666677,18.974999999999998,57.34208333333333,46.575416666666676,38.956666666666656,14.83416666666667,18.386666666666667,3.7937500000000006,9.287500000000001,66.04166666666667,0,0,65.54166666666667,35.416666666666664,42.75,72.33333333333333,6.7250000000000005,10.7125,90.08333333333333,79.83333333333333,16.766666666666666,14
"2022-04-02",-46.6333,-23.5505,"São Paulo",1.1666666666666667,400.5429166666667,2.212916666666667,23.170416666666668,19.624583333333337,14.737916666666669,7.10625,17.49958333333333,6.201666666666667,18.26666666666667,92.5,0.03333333333333333,0.03333333333333333,100,98.875,37.625,0.7083333333333334,17.2,25.925,308.75,309.9166666666667,33.17916666666666,739
"2022-04-02",121.4737,31.2304,"Shanghai",5.0,5035.718333333333,250.33958333333328,127.4375,5.028333333333333,622.11375,219.54999999999998,260.5054166666666,5.925833333333332,9.075,71.375,0,0,14.416666666666666,4.25,0,35.375,8.633333333333335,14.191666666666665,49,45.625,17.587500000000002,4
"2022-04-02",139.6917,35.6895,"Tokyo",1.875,323.7720833333334,6.802916666666667,51.30916666666666,46.34791666666666,23.612916666666667,6.387916666666666,9.134166666666667,1.8029166666666665,7.6875,65.91666666666667,0.012500000000000002,0.012500000000000002,57.041666666666664,14,41.625,71.25,12.066666666666668,17.150000000000002,225.41666666666666,233.95833333333334,19.53333333333333,43
"2022-04-03",116.4074,39.9042,"Beijing",4.833333333333333,1587.0141666666668,70.48124999999997,93.80666666666667,36.63125,131.23,134.86750000000004,168.63333333333335,43.51708333333334,11.954166666666667,39.958333333333336,0,0,2.0416666666666665,0,0.125,6.583333333333333,9.666666666666666,17.76666666666667,270.4583333333333,256.6666666666667,19.075,47
"2022-04-03",77.1025,28.7041,"Delhi",5.0,1809.9550000000002,1.9441666666666668,41.97166666666667,123.08791666666669,38.10249999999999,157.42875,236.06333333333336,27.743749999999995,28.44583333333334,29.75,0,0,0,0,0,0,8.191666666666666,13.670833333333334,168.75,167,14.870833333333332,227
"2022-04-03",-99.1332,19.4326,"Mexico City",3.5416666666666665,1041.6908333333333,21.655,28.764583333333338,89.57125,32.18083333333333,34.06041666666667,46.2125,5.5683333333333325,20.816666666666666,33.375,0,0,15.708333333333334,4.666666666666667,7.75,22.666666666666668,8.191666666666666,10.354166666666666,115.125,123.33333333333333,17.27916666666667,2238
"2022-04-03",72.8777,19.076,"Mumbai",5.0,663.8158333333332,2.1920833333333336,27.135833333333334,56.656666666666666,31.432916666666667,83.96458333333334,160.75250000000003,9.966666666666667,27.770833333333332,75.29166666666667,0,0,17.458333333333332,13.333333333333334,3.4583333333333335,11.041666666666666,7.766666666666667,10.166666666666668,184.125,179.58333333333334,15.845833333333337,9
"2022-04-03",135.5023,34.6937,"Osaka",1.2916666666666667,273.0095833333333,0.4925,24.157916666666665,58.44916666666666,10.192916666666667,3.147500000000001,4.1187499999999995,0.5525000000000001,9.979166666666666,82.04166666666667,0.05000000000000001,0.05000000000000001,71.16666666666667,57,34.75,21.25,10.762500000000003,18.495833333333334,74.83333333333333,84.54166666666667,25.00833333333333,14
"2022-04-03",-46.6333,-23.5505,"São Paulo",1.5,446.5779166666668,4.034166666666668,22.670000000000005,27.95208333333333,17.617916666666662,9.391666666666667,20.505416666666672,7.879999999999999,20.8875,86.70833333333333,0.008333333333333333,0.008333333333333333,81.04166666666667,79.08333333333333,17.291666666666668,1.2916666666666667,14.520833333333334,22.25,231.58333333333334,234.08333333333334,29.354166666666668,739
"2022-04-03",121.4737,31.2304,"Shanghai",5.0,4570.64375,221.80416666666667,112.9854166666667,7.751666666666665,504.17583333333323,206.91458333333333,244.94041666666666,7.229583333333333,9.754166666666666,70.45833333333333,0,0,0.08333333333333333,0.041666666666666664,0,0.08333333333333333,9.6875,15.924999999999997,132.04166666666666,130.75,19.066666666666666,4
"2022-04-03",139.6917,35.6895,"Tokyo",1.5,300.9641666666667,5.044583333333333,40.08583333333333,47.64625,21.055416666666666,6.080416666666667,7.778333333333333,0.9441666666666665,8.695833333333335,85,1.2458333333333333,1.2458333333333333,99.83333333333333,83.375,99.95833333333333,99.33333333333333,15.537499999999996,23.3625,98.66666666666667,94.16666666666667,24.387500000000003,43
"2022-04-04",116.4074,39.9042,"Beijing",5.0,2629.121666666667,113.36208333333332,134.89208333333335,28.980416666666667,161.13125,352.89875,412.48916666666673,36.04083333333333,12.654166666666663,62.958333333333336,0,0,6.958333333333333,0,0.20833333333333334,22.333333333333332,8.124999999999998,12.887500000000001,218.95833333333334,211.54166666666666,16.820833333333336,47
"2022-04-04",77.1025,28.7041,"Delhi",5.0,990.6495833333333,1.3675,23.342916666666664,122.50125000000003,27.397499999999997,80.51875,124.02041666666666,21.438333333333336,28.387500000000003,30.166666666666668,0,0,1.1666666666666667,0,0,3.6666666666666665,9.45,15.916666666666666,147.45833333333334,139.79166666666666,17.533333333333328,227
"2022-04-04",-99.1332,19.4326,"Mexico City",3.5416666666666665,1251.280833333333,33.55916666666666,32.73041666666666,64.03375,31.415833333333328,36.52333333333334,56.98666666666667,8.35625,19.791666666666664,34.708333333333336,0,0,4.25,0,6.666666666666667,0.6666666666666666,9.416666666666666,12.975000000000001,222.16666666666666,206.91666666666666,19.25833333333333,2238
"2022-04-04",72.8777,19.076,"Mumbai",5.0,783.5629166666668,4.375416666666668,32.715833333333336,51.30166666666667,41.89166666666666,83.78083333333333,141.63291666666666,11.586666666666664,28.14166666666667,79.625,0,0,19.083333333333332,16.5,6.541666666666667,0.9166666666666666,8.2125,10.358333333333334,228.83333333333334,221.5,15.749999999999995,9
"2022-04-04",135.5023,34.6937,"Osaka",2.0416666666666665,338.51458333333335,10.627499999999996,56.53625,45.5675,24.5925,12.498750000000001,16.01875,1.2025000000000001,10.258333333333335,69.54166666666667,0,0,11.291666666666666,10.5,2.9166666666666665,0,9.058333333333334,15.295833333333334,110.41666666666667,99.33333333333333,22.849999999999998,14
"2022-04-04",-46.6333,-23.5505,"São Paulo",3.2916666666666665,967.7020833333332,10.513333333333334,58.48541666666667,44.673750000000005,36.308749999999996,46.33166666666667,71.75083333333333,15.484583333333333,23.195833333333336,82.375,0.02916666666666667,0.02916666666666667,60.708333333333336,38.083333333333336,14,60.166666666666664,11.045833333333333,18.195833333333336,167.83333333333334,168.75,22.145833333333332,739
"2022-04-04",121.4737,31.2304,"Shanghai",5.0,2974.0341666666664,135.26624999999999,94.24958333333335,9.030833333333334,449.81749999999994,115.39375000000001,145.67125,4.681250000000001,12.424999999999999,68.79166666666667,0,0,46.625,0.20833333333333334,39.5,75.625,12.412499999999996,20.3875,316.75,314.4166666666667,22.27083333333333,4
"2022-04-04",139.6917,35.6895,"Tokyo",1.125,277.59916666666675,1.4662499999999998,28.790000000000003,57.07166666666666,15.218750000000002,2.9166666666666674,3.9749999999999996,0.7275,9.558333333333332,84.125,1.05,1.05,92.91666666666667,73.54166666666667,80.75,44.791666666666664,22.49166666666667,35.5875,101.58333333333333,99.45833333333333,34.54166666666667,43
"2022-04-05",116.4074,39.9042,"Beijing",3.9583333333333335,1423.1808333333336,58.535833333333336,74.39291666666666,30.629166666666663,66.63916666666667,123.12541666666668,152.3620833333334,27.45875000000001,14.433333333333332,37.958333333333336,0,0,8,0,4,18.416666666666668,8.783333333333333,15.049999999999997,174.33333333333334,186.125,20.087500000000002,47
"2022-04-05",77.1025,28.7041,"Delhi",4.916666666666667,1185.0787500000004,4.438333333333332,25.638333333333335,120.855,22.07166666666667,94.98,146.1220833333333,22.836666666666662,28.56250000000001,30.125,0,0,23.333333333333332,0,0,77.75,10.079166666666667,16.19166666666667,135.5,125.91666666666667,16.575,227
"2022-04-05",-99.1332,19.4326,"Mexico City",2.6666666666666665,1034.87625,28.062083333333334,28.73541666666667,64.00625,27.281250000000004,26.32375,41.24458333333334,6.557916666666665,19.033333333333335,31.166666666666668,0,0,5.291666666666667,0,0.625,16.375,11.133333333333333,15.749999999999998,246.125,234.79166666666666,22.125,2238
"2022-04-05",72.8777,19.076,"Mumbai",4.75,745.0391666666666,1.9562499999999998,31.616666666666656,40.298333333333325,37.75999999999999,68.71208333333333,111.93208333333332,11.939583333333333,28.495833333333337,79.58333333333333,0,0,35.333333333333336,17.791666666666668,32.25,4.583333333333333,8.483333333333333,10.716666666666667,227.75,225.75,16.566666666666674,9
"2022-04-05",135.5023,34.6937,"Osaka",3.2083333333333335,434.1995833333333,50.29166666666666,68.8875,27.523749999999993,44.29583333333333,24.883750000000006,32.0425,3.0849999999999995,12.649999999999999,64.375,0,0,37.333333333333336,0.3333333333333333,25.041666666666668,73.25,5.012500000000001,8.500000000000002,215.29166666666666,204.625,13.687499999999998,14
"2022-04-05",-46.6333,-23.5505,"São Paulo",4.0,1641.6704166666668,26.995416666666667,75.84166666666665,18.65458333333333,43.57125,110.36,156.26624999999999,18.662916666666664,21.491666666666664,90.75,0.08750000000000001,0.08750000000000001,80,61.333333333333336,14.958333333333334,67.20833333333333,9.020833333333334,14.700000000000001,310.7916666666667,312.1666666666667,20.266666666666666,739
"2022-04-05",121.4737,31.2304,"Shanghai",5.0,6824.810416666667,384.5995833333333,107.1025,0.9224999999999999,703.0170833333333,311.1920833333333,393.4258333333334,4.6483333333333325,12.262500000000001,79.58333333333333,0,0,50.875,0,39.791666666666664,89.91666666666667,9.633333333333333,16.9875,269.5416666666667,269.4166666666667,17.3125,4
"2022-04-05",139.6917,35.6895,"Tokyo",2.2083333333333335,392.75375,34.61541666666667,61.832916666666655,30.35875,34.72875,9.678333333333333,14.636250000000004,1.835,12.000000000000002,81.83333333333333,0,0,80.45833333333333,58.041666666666664,28.958333333333332,57.083333333333336,10.691666666666668,16.279166666666665,212,210.79166666666666,16.87083333333333,43
"2022-04-06",116.4074,39.9042,"Beijing",4.5,1675.88375,90.69250000000001,81.04083333333334,20.868750000000006,146.90541666666664,105.83541666666666,140.16958333333335,29.69208333333334,7.258333333333333,37.916666666666664,0,0,9.458333333333334,0.375,9.75,10.791666666666666,8.654166666666667,13.908333333333333,255.75,258.5416666666667,18.404166666666672,47
"2022-04-06",77.1025,28.7041,"Delhi",4.791666666666667,1446.544583333333,6.2316666666666665,30.372083333333332,112.2358333333333,29.92416666666666,109.15208333333332,159.26416666666665,25.179583333333337,29.054166666666664,31.583333333333332,0,0,1.4166666666666667,0,0,4.625,11.066666666666665,16.591666666666665,145.16666666666666,137.45833333333334,18.312500000000004,227
"2022-04-06",-99.1332,19.4326,"Mexico City",3.8333333333333335,1072.1491666666666,18.174583333333334,28.793333333333333,91.96166666666666,41.99875000000001,36.25958333333333,49.21875,6.37875,19.325,27.666666666666668,0,0,5.375,0,0,17.75,6.787499999999999,9.183333333333335,225.20833333333334,204.95833333333334,16.3125,2238
"2022-04-06",72.8777,19.076,"Mumbai",4.5,691.6325,1.3633333333333333,27.428750000000004,49.81166666666667,29.55458333333333,57.844166666666666,91.6875,10.806666666666665,28.375,78.83333333333333,0,0,19.833333333333332,12.541666666666666,6.083333333333333,16.541666666666668,10.025,13.0625,210.41666666666666,207.79166666666666,18.875000000000004,9
"2022-04-06",135.5023,34.6937,"Osaka",4.166666666666667,497.4795833333333,35.99499999999998,77.65625,36.80375,32.70791666666667,43.511666666666656,51.183333333333344,2.347916666666667,12.91666666666667,63.583333333333336,0,0,22.041666666666668,7.25,0.125,51.416666666666664,7.862499999999998,11.33333333333333,126.45833333333333,122.79166666666667,17.529166666666665,14
"2022-04-06",-46.6333,-23.5505,"São Paulo",2.875,624.73625,7.997083333333335,38.59958333333333,13.144166666666665,28.302083333333332,18.42833333333333,41.44916666666666,12.64,20.316666666666663,88.75,0.008333333333333333,0.008333333333333333,85.125,80.83333333333333,6.375,37.208333333333336,11.120833333333332,16.895833333333332,309.8333333333333,311.25,23.145833333333332,739
"2022-04-06",121.4737,31.2304,"Shanghai",5.0,7062.911666666666,391.6016666666667,138.8895833333333,4.035416666666667,813.0075,367.6558333333335,437.5658333333334,1.7179166666666665,14.90833333333333,79.5,0,0,21.333333333333332,0,0.08333333333333333,70.66666666666667,8.208333333333334,14.54166666666667,222.54166666666666,219.91666666666666,16.18333333333333,4
"2022-04-06",139.6917,35.6895,"Tokyo",3.2916666666666665,399.29083333333347,22.572916666666657,57.88499999999999,42.927916666666675,30.904166666666665,26.223750000000006,32.21791666666667,1.510833333333333,13.329166666666666,77.83333333333333,0,0,30.083333333333332,3.4166666666666665,15.708333333333334,58.833333333333336,11.783333333333331,18.312500000000004,184.20833333333334,170.70833333333334,19.266666666666662,43
"2022-04-07",116.4074,39.9042,"Beijing",5.0,1893.6791666666668,90.03958333333331,114.58666666666664,11.482916666666666,217.79583333333326,173.47833333333332,218.06124999999997,35.49041666666666,12.391666666666667,52.416666666666664,0,0,7.916666666666667,0,0,26.291666666666668,6.7416666666666645,11.258333333333333,122.58333333333333,223.83333333333334,14.870833333333335,47
"2022-04-07",77.1025,28.7041,"Delhi",4.75,1259.4866666666667,2.733750000000001,28.66291666666666,107.66375000000005,27.217083333333335,89.26791666666664,137.04916666666668,22.284999999999997,29.587499999999995,33.041666666666664,0,0,0,0,0,0,9.554166666666665,13.416666666666664,160.45833333333334,146.45833333333334,16.200000000000003,227
"2022-04-07",-99.1332,19.4326,"Mexico City",3.5833333333333335,741.0041666666666,0.8391666666666667,29.357083333333335,104.54666666666667,39.79625000000001,28.221666666666664,33.6875,3.4429166666666666,19.287499999999998,42.666666666666664,0.004166666666666667,0.004166666666666667,27.375,5.25,6,63.25,11.3125,16.462500000000002,59.5,56.416666666666664,22.725000000000005,2238
