city,date,longitude,latitude,population,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),elevation
Delhi,10/19/2022,77.1025,28.7041,27882721,5,3534.238333,11.64458333,76.9625,82.13666667,49.87875,361.6979167,472.9645833,20.44083333,23.54583333,70.58333333,0,0,0.375,0,0.625,0,4.966666667,10.18333333,252.6666667,254.5833333,10.90416667,227
Delhi,10/20/2022,77.1025,28.7041,27882721,5,3672.757917,15.56333333,78.74166667,94.69583333,67.88916667,386.65375,494.8795833,28.4875,23.3375,70.54166667,0,0,1.75,0,1.708333333,2.541666667,5.504166667,9.983333333,188.5416667,185.125,10.08333333,227
Delhi,10/21/2022,77.1025,28.7041,27882721,5,7747.730417,103.0929167,126.33875,62.07416667,106.2354167,647.5845833,804.5441667,65.03583333,23.67916667,69.45833333,0,0,0.25,0,0.333333333,0,4.65,5.529166667,178.625,161.2083333,10.18333333,227
Delhi,10/22/2022,77.1025,28.7041,27882721,5,1607.4575,5.149583333,39.05458333,53.10958333,16.59,162.8908333,231.1483333,18.01958333,22.5375,71.79166667,0,0,0,0,0,0,7.716666667,12.6,125.5,120.5833333,13,227
Delhi,10/23/2022,77.1025,28.7041,27882721,5,1722.61375,7.47375,42.31,54.37583333,18.28208333,141.8029167,212.7929167,19.89416667,21.70416667,68.16666667,0,0,0,0,0,0,6.879166667,10.1375,126.375,116.9583333,12.20416667,227
Delhi,10/24/2022,77.1025,28.7041,27882721,5,1318.176667,1.354166667,34.74166667,83.67166667,20.66291667,105.1608333,148.9995833,20.44958333,21.72083333,64.625,0,0,0,0,0,0,9.225,18.40833333,137.0416667,129.375,15.21666667,227
Delhi,10/25/2022,77.1025,28.7041,27882721,5,1550.9925,2.635,37.71458333,77.5375,21.34708333,131.9041667,191.7120833,22.67875,21.8625,60.08333333,0,0,0,0,0,0,10.47083333,16.44583333,147.9166667,136.5,16.85833333,227
Delhi,10/26/2022,77.1025,28.7041,27882721,5,4373.15375,58.96291667,60.62708333,59.75833333,53.48416667,330.18875,475.9933333,43.36125,22.52083333,69.45833333,0,0,0.041666667,0.041666667,0,0,5.570833333,6.2875,165.3333333,147.9583333,9.441666667,227
Delhi,10/27/2022,77.1025,28.7041,27882721,5,5339.462917,71.84125,85.41708333,60.06041667,68.2275,395.9170833,565.01375,57.66291667,22.89583333,72.95833333,0,0,7.791666667,8.666666667,0,0,4.379166667,4.6625,197.625,205.8333333,9.666666667,227
Delhi,10/28/2022,77.1025,28.7041,27882721,5,6489.9125,60.65541667,138.8870833,70.92,118.3741667,550.6875,738.8908333,83.11041667,23.14583333,72.375,0,0,0.125,0.125,0,0,5.004166667,5.8625,131.7083333,126.5416667,10.02916667,227
Delhi,10/29/2022,77.1025,28.7041,27882721,5,3999.86875,17.6175,89.6525,63.09833333,55.40166667,340.6429167,463.40125,45.02791667,22.19166667,70.5,0,0,12.33333333,13.70833333,0,0,5.616666667,6.591666667,171.7916667,164.3333333,11.08333333,227
Delhi,10/30/2022,77.1025,28.7041,27882721,5,2870.837917,24.95083333,51.77958333,53.71625,25.06875,231.33875,343.8225,29.5325,22.75833333,69.25,0,0,1.5,1.666666667,0,0,5.745833333,8.0625,166.625,139.4166667,11.17083333,227
Delhi,10/31/2022,77.1025,28.7041,27882721,5,8462.588333,113.36875,141.7241667,63.05375,133.7729167,660.3483333,842.4883333,87.77625,22.57916667,72.45833333,0,0,2.25,2.5,0,0,5.883333333,6.820833333,205.6666667,200.25,10.95,227
Delhi,11/1/2022,77.1025,28.7041,27882721,5,5174.239167,60.2725,100.3054167,45.01916667,57.48791667,373.72,495.1829167,25.83,23.77916667,68.08333333,0,0,3.666666667,1.708333333,1.833333333,3.375,6.625,12.1625,262.2083333,262.0833333,12.47916667,227
Delhi,11/2/2022,77.1025,28.7041,27882721,5,2598.52375,15.27375,44.88,79.79208333,28.9425,274.305,381.6316667,19.65916667,22.90416667,72.70833333,0,0,0,0,0,0,7.325,13.1625,132.4166667,125.875,12.97083333,227
Delhi,11/3/2022,77.1025,28.7041,27882721,5,2014.989167,8.28,46.83125,59.31666667,23.12375,197.3108333,288.1045833,19.46666667,24.07083333,69.54166667,0,0,1.875,1.708333333,0,1,6.829166667,9.820833333,185.3333333,126.0416667,11.8,227
Delhi,11/4/2022,77.1025,28.7041,27882721,5,4054,8.21125,62.795,163.8633333,64.37916667,473.5625,591.6666667,9.827916667,23.84166667,75.125,0,0,2.958333333,2.875,0,1.25,5.545833333,11.3875,189.1666667,199.25,10.99583333,227
Delhi,11/5/2022,77.1025,28.7041,27882721,5,1932.163333,1.13625,39.24291667,98.20791667,41.73416667,315.4175,385.03625,9.672083333,23.92916667,76.91666667,0,0,0.708333333,0,0.791666667,0.833333333,9.170833333,17.04583333,309,332,17.39583333,227
Delhi,11/6/2022,77.1025,28.7041,27882721,5,5120.834167,63.60291667,86.98125,58.52416667,59.7425,498.7929167,624.2416667,19.82791667,23.80416667,76.375,0,0,26.79166667,0.625,0,87.29166667,7.079166667,10.775,277.6666667,307.1666667,13.625,227
Delhi,11/7/2022,77.1025,28.7041,27882721,5,5253.792083,56.6275,94.34375,43.73041667,74.27708333,530.47625,666.3691667,42.56958333,23.175,73,0.020833333,0.020833333,11.33333333,0.041666667,5.25,26.79166667,5.458333333,8.879166667,176.2916667,170,10.49166667,227
Delhi,11/8/2022,77.1025,28.7041,27882721,5,3683.32875,15.7925,69.45958333,62.985,43.55625,469.62125,595.3241667,16.83166667,22.625,72.04166667,0.004166667,0.004166667,34.625,14.58333333,8.625,54.45833333,5.15,7.45,158.5833333,140.2916667,9.5,227
Delhi,11/9/2022,77.1025,28.7041,27882721,5,4559.517083,45.69666667,76.38583333,63.49916667,59.38625,416.9025,538.96125,24.41958333,22.04166667,73.91666667,0.095833333,0.095833333,11.25,0.583333333,16.20833333,3.416666667,4.6625,6.379166667,206.6666667,226.2083333,11.14166667,227
Delhi,11/10/2022,77.1025,28.7041,27882721,5,1937.07125,13.33375,38.02166667,61.3475,23.67291667,152.3120833,211.9616667,18.11875,21.23333333,68.375,0.0125,0.0125,8.708333333,0.375,10.25,7.416666667,7.270833333,13.35833333,149.125,128.3333333,12.17916667,227
Delhi,11/11/2022,77.1025,28.7041,27882721,4.875,1285.075417,1.344166667,24.74125,94.56375,14.6625,96.99208333,126.0379167,18.9175,20.10833333,61.45833333,0,0,0,0,0,0,11.1875,21.35416667,153.7916667,146.4166667,19.46666667,227
Delhi,11/12/2022,77.1025,28.7041,27882721,5,1408.854583,0.309166667,18.20708333,120.4616667,14.55833333,119.2925,143.8345833,18.78333333,19.60833333,57.625,0,0,0,0,0,0,11.77083333,22.68333333,150.7916667,144.1666667,20.65,227
Delhi,11/13/2022,77.1025,28.7041,27882721,5,3618.240833,41.94916667,60.46916667,55.96625,47.11708333,264.2225,358.1170833,44.69458333,20.16666667,60.45833333,0,0,10.66666667,0,0.375,34.625,8.433333333,12.22083333,188.8333333,175.4583333,15.42083333,227
Delhi,11/14/2022,77.1025,28.7041,27882721,4.791666667,3591.25875,34.84041667,73.0225,67.11083333,53.12208333,317.0754167,418.3570833,23.90708333,21.12083333,57.625,0,0,6.041666667,0,7.416666667,4.875,7.520833333,15.47916667,140.5416667,149.875,15.775,227
Delhi,11/15/2022,77.1025,28.7041,27882721,5,2496.162917,21.68083333,66.66791667,45.03,51.59791667,177.9125,290.47,35.24083333,20.6875,63.45833333,0,0,6.125,0.125,9.958333333,0,6.954166667,12.6125,123.8333333,117.2916667,12.0375,227
Delhi,11/16/2022,77.1025,28.7041,27882721,4.875,1075.625833,1.425,26.1375,80.75,16.30125,84.98,117.1541667,16.70708333,18.925,60.83333333,0,0,0.666666667,0.583333333,0.25,0,10.40416667,20.0875,140.3333333,134,18.57916667,227
Delhi,11/17/2022,77.1025,28.7041,27882721,4.833333333,1145.998333,0.6,24.90375,88.93041667,16.1175,85.6375,113.8866667,17.96041667,17.89583333,61.875,0,0,0,0,0,0,11.17083333,20.9875,154.75,146.5,20.24583333,227
Delhi,11/18/2022,77.1025,28.7041,27882721,4.958333333,2141.236667,17.23458333,52.83958333,39.79791667,24.65625,132.4645833,209.625,28.76833333,17.55833333,61.25,0,0,6.875,0,0,22.91666667,7.691666667,10.425,137.75,125.5833333,12.97916667,227
Delhi,11/19/2022,77.1025,28.7041,27882721,5,2071.975833,11.46291667,52.13375,52.2,21.21458333,166.52625,232.9583333,27.14458333,17.55833333,64.58333333,0,0,11.91666667,0.958333333,0,36.625,6.429166667,10,127.8333333,118.5833333,10.90416667,227
Delhi,11/20/2022,77.1025,28.7041,27882721,5,1235.007917,1.64625,28.51833333,71.89083333,13.39,129.79875,162.5145833,18.37708333,17.78333333,63.625,0,0,3.333333333,0,0,11.04166667,8.7375,17.01666667,141.0416667,132.375,15.9875,227
Delhi,11/21/2022,77.1025,28.7041,27882721,5,1186.609167,1.02875,30.43125,74.99833333,18.33333333,105.8225,139.9754167,22.34083333,18,57.75,0,0,0.416666667,0,0,1.291666667,10.95416667,21.4,147.2916667,141.2083333,19.15833333,227
Delhi,11/22/2022,77.1025,28.7041,27882721,5,1366.575,1.718333333,39.87666667,61.80958333,22.05291667,101.6945833,144.0445833,24.48916667,17.36666667,57.33333333,0,0,0,0,0,0,9.725,17.99583333,152.2916667,144.0416667,16.91666667,227
Delhi,11/23/2022,77.1025,28.7041,27882721,5,1168.251667,3.16875,31.82,63.52375,18.96375,79.57916667,115.01625,24.05625,17.22083333,54.20833333,0,0,0,0,0,0,10.29583333,19.65416667,161.1666667,152.6666667,18.25833333,227
Delhi,11/24/2022,77.1025,28.7041,27882721,5,2143.740833,16.93416667,47.93833333,42.06958333,25.9525,158.8383333,238.1404167,30.91083333,17.90416667,57.25,0,0,0.041666667,0,0,0.125,7.541666667,11.2625,168.9583333,169.1666667,15.02916667,227
Delhi,11/25/2022,77.1025,28.7041,27882721,5,2615.77,21.37833333,54.10833333,57.9325,35.13833333,274.8058333,368.5691667,28.9525,17.67083333,64,0,0,7.75,0,0,25.875,6.445833333,11.95833333,119.5416667,175.7083333,11.72083333,227
Delhi,11/26/2022,77.1025,28.7041,27882721,5,1514.275833,0.734583333,32.57625,87.94583333,20.23958333,233.0925,278.5654167,20.49583333,17.34166667,64,0,0,5.916666667,0,0,19.58333333,10.08333333,18.7875,138.9583333,132.0416667,16.8,227
Delhi,11/27/2022,77.1025,28.7041,27882721,5,2369.879583,13.31541667,47.08875,47.495,20.5425,281.8891667,358.8604167,20.45666667,16.88333333,68.25,0,0,2.041666667,0,0,6.833333333,7.354166667,10.23333333,136.125,123.375,12.50416667,227
Delhi,11/28/2022,77.1025,28.7041,27882721,5,3375.1325,32.64708333,62.1975,47.96083333,39.6625,331.6520833,453.6241667,27.98375,17.2625,66.58333333,0,0,1.5,1.666666667,0,0,4.304166667,4.85,121.0833333,110.9583333,9.091666667,227
Delhi,11/29/2022,77.1025,28.7041,27882721,5,3444.672083,35.94333333,57.13208333,38.70666667,31.2575,302.44875,403.0458333,23.10291667,17.14166667,68.875,0,0,15.91666667,0,0,53.04166667,5.075,6.820833333,157.25,146.2083333,10.70833333,227
Delhi,11/30/2022,77.1025,28.7041,27882721,5,2765.417083,19.12291667,52.90791667,41.83416667,22.07458333,269.4916667,349.8433333,17.27375,17.27083333,71.95833333,0,0,1.541666667,0,0,5.208333333,6.9375,11.35,140.0416667,131.7916667,12.8625,227
Delhi,12/1/2022,77.1025,28.7041,27882721,5,3085.852083,29.57375,49.84208333,38.04708333,26.80125,298.5216667,392.22,19.03041667,16.7375,70.54166667,0,0,7.333333333,0,0,24.5,7.675,10.75416667,168.6666667,157.75,13.5125,227
Delhi,12/2/2022,77.1025,28.7041,27882721,5,7818.382083,123.9858333,123.7108333,41.59083333,87.00291667,676.2754167,814.2929167,49.27,16.97083333,72.04166667,0,0,11.33333333,1.958333333,0,31.54166667,4.204166667,4.7625,225.25,211.5416667,9.3125,227
Delhi,12/3/2022,77.1025,28.7041,27882721,5,3997.645,52.43333333,72.465,35.20333333,33.16166667,344.2354167,437.1595833,23.87958333,17.46666667,71.54166667,0,0,0,0,0,0,3.504166667,5.045833333,160.8333333,142.3333333,9.204166667,227
Delhi,12/4/2022,77.1025,28.7041,27882721,5,2314.805417,18.90375,40.70208333,32.17416667,16.64,234.87875,300.9675,14.56166667,16.5375,70.75,0,0,0,0,0,0,7.845833333,11.8875,153.5833333,143.625,13.79583333,227
Delhi,12/5/2022,77.1025,28.7041,27882721,5,2729.2575,17.30791667,55.11541667,43.01916667,26.41875,310.11,400.0995833,17.55041667,16.05833333,70.95833333,0,0,0,0,0,0,7.566666667,13.27083333,142.25,132.5416667,13.875,227
Delhi,12/6/2022,77.1025,28.7041,27882721,5,1268.944167,0.765416667,22.54125,100.8808333,22.47,206.0666667,242.7475,12.19625,16.375,62.25,0,0,0,0,0,0,12.37083333,23.8875,156.5416667,150.0416667,22.25,227
Delhi,12/7/2022,77.1025,28.7041,27882721,5,1014.154167,0.66125,20.1675,85.71125,17.91666667,155.65625,195.3266667,13.31041667,16.35,62.08333333,0,0,0,0,0,0,13.075,24.675,158.75,151.75,23.1625,227
Delhi,12/8/2022,77.1025,28.7041,27882721,5,1821.6375,3.1025,44.99,43.5525,20.13125,222.5170833,303.18125,11.80416667,16.1625,69.75,0,0,0,0,0,0,9.8375,17.5625,144.375,137.3333333,16.95416667,227
Delhi,12/9/2022,77.1025,28.7041,27882721,5,2323.15,7.6,40.78,0.52,12.52,283.23,357.31,6.46,10.6,93,0,0,0,0,0,0,5.8,13.5,173,146,10.1,227
Delhi,12/11/2022,77.1025,28.7041,27882721,5,1033.285652,2.633913043,27.83608696,48.54,12.94913043,90.12434783,126.5826087,18.59565217,17.93478261,65.52173913,0,0,0,0,0,0,9.656521739,19.7826087,142.7826087,135.3478261,16.92608696,227
Delhi,12/12/2022,77.1025,28.7041,27882721,5,1077.01625,1.5975,28.40291667,68.66333333,15.41791667,96.5025,129.165,22.87958333,17.25,57.125,0,0,0,0,0,0,11.57083333,23.30416667,142.1666667,135.5416667,19.87916667,227
Delhi,12/13/2022,77.1025,28.7041,27882721,5,914.8525,0.695,17.42958333,95.69541667,15.55583333,92.32625,113.2929167,19.77083333,17.11666667,52.25,0,0,0,0,0,0,15.13333333,28.12916667,150.0833333,144.125,26.175,227
Delhi,12/14/2022,77.1025,28.7041,27882721,5,1020.273333,1.258333333,29.34625,58.24875,17.44,76.74458333,106.7641667,22.05083333,15.24583333,50.66666667,0,0,0,0,0,0,12.48333333,24,157.375,151.4583333,21.93333333,227
Delhi,12/15/2022,77.1025,28.7041,27882721,4.958333333,969.09125,1.83875,27.00708333,67.51,16.36208333,67.22,96.76833333,19.16375,14.7375,54.16666667,0,0,0,0,0,0,11.08333333,21.92083333,161.4583333,155.75,19.8875,227
Delhi,12/16/2022,77.1025,28.7041,27882721,5,2425.789167,30.90291667,48.07458333,31.74958333,27.24666667,175.4095833,262.1175,21.44541667,14.35833333,65.41666667,0,0,0,0,0,0,8.775,14.68333333,162.2083333,154.5833333,15.0875,227
Delhi,12/17/2022,77.1025,28.7041,27882721,5,2715.905833,26.7175,52.26541667,31.41833333,30.08041667,239.1979167,328.3241667,25.16583333,14.45833333,68.16666667,0,0,0,0,0,0,8.5375,12.19166667,160.2083333,146.8333333,13.75,227
Delhi,12/18/2022,77.1025,28.7041,27882721,5,2490.044167,14.95291667,47.30958333,47.46291667,22.47083333,304.3895833,380.6791667,13.60291667,14.375,75.41666667,0,0,3.875,0.708333333,0,10.70833333,7.5,10.30833333,310.4166667,317.2083333,11.79583333,227
Delhi,12/19/2022,77.1025,28.7041,27882721,5,2610.762083,11.96958333,51.90916667,47.69416667,25.57541667,353.2841667,433.3479167,13.84708333,14.37916667,76.5,0,0,9.625,0,0,31.83333333,7.3625,13.22916667,308.625,316.0416667,12.66666667,227
Delhi,12/20/2022,77.1025,28.7041,27882721,5,2186.02,8.7,48.30375,42.88458333,19.98375,291.0641667,364.3225,11.4975,13.72916667,75.5,0,0,7.041666667,0,1.166666667,20.875,7.929166667,15.375,305.3333333,311.9166667,14.32916667,227
Delhi,12/21/2022,77.1025,28.7041,27882721,5,2251.387083,7.203333333,50.80166667,59.12916667,26.43541667,345.79375,411.6075,12.66083333,12.59583333,77.83333333,0,0,13.5,15,0,0,7.245833333,13.94166667,335.125,339.7083333,14.0375,227
Delhi,12/22/2022,77.1025,28.7041,27882721,5,2300.34125,2.792916667,47.7025,53.31125,20.92625,356.0583333,418.9604167,12.23916667,12.14166667,75.54166667,0,0,14.75,16.20833333,0.291666667,0,8.120833333,14.05416667,321.9166667,330.5416667,14.49166667,227
Delhi,12/23/2022,77.1025,28.7041,27882721,5,2471.12875,8.013333333,46.71916667,53.97375,21.53291667,367.1120833,426.7904167,12.1475,12.62916667,73.70833333,0,0,35.625,24.83333333,22.08333333,0,7.204166667,13.6,206.25,197.625,13.57083333,227
Delhi,12/24/2022,77.1025,28.7041,27882721,5,1218.875833,0.864166667,20.94916667,77.94833333,11.79291667,171.57625,194.1170833,8.878333333,12.425,64.75,0,0,10.29166667,1.541666667,14.91666667,0,11.525,21.35,312.1666667,317.7916667,20.2,227
Delhi,12/25/2022,77.1025,28.7041,27882721,5,1108.17,0,13.71,58.65,7.03,197.11,211.79,3.61,5.8,96,0,0,0,0,0,0,9.1,20.6,304,314,15.1,227
Delhi,12/26/2022,77.1025,28.7041,27882721,5,2554.769565,12.43478261,49.29956522,44.95956522,22.43695652,341.1252174,411.6104348,14.59173913,11.5826087,82.82608696,0,0,22.47826087,24.95652174,0,0,7.830434783,14.89130435,317.0869565,322.7391304,14.6826087,227
Delhi,12/27/2022,77.1025,28.7041,27882721,5,1384.93375,0.70125,21.46333333,98.3775,16.99833333,216.90125,242.9975,9.332916667,12.45,72.70833333,0,0,3.25,2.083333333,0.125,4.375,12.94583333,24.16666667,293.5833333,298.8333333,22.6,227
Delhi,12/28/2022,77.1025,28.7041,27882721,5,972.7079167,0.915416667,19.38583333,82.88083333,14.91625,138.9491667,161.0683333,9.072083333,13.7875,62.125,0,0,0.625,0.041666667,0.833333333,0.125,14.80416667,27.43333333,285.1666667,291.125,25.46666667,227
Delhi,12/29/2022,77.1025,28.7041,27882721,5,2042.2125,3.604583333,47.52541667,42.48583333,28.83333333,273.3025,336.86375,12.93208333,14.67083333,67.25,0,0,35.25,0,58.41666667,0.25,7.404166667,14.85416667,144.25,148.4583333,13.47916667,227
Delhi,12/30/2022,77.1025,28.7041,27882721,5,2711.455,17.67291667,68.80291667,27.04708333,64.17333333,366.8275,467.7441667,30.25791667,14.77916667,75.70833333,0,0,15.75,0.375,25.54166667,0,8.508333333,14.84166667,167.9583333,177.4166667,15.675,227
Delhi,12/31/2022,77.1025,28.7041,27882721,5,1105.11,1.087916667,24.38,55.00041667,10.83125,122.9229167,150.8554167,7.3775,12.9875,79.45833333,0,0,5.5,3.291666667,0,8.083333333,11.025,20.42083333,286.875,293.7083333,19.27916667,227
Delhi,1/1/2023,77.1025,28.7041,27882721,5,2020.516667,14.55,30.61666667,7.6,14.98,197.1883333,247.4666667,7.821666667,9.533333333,88.16666667,0,0,14.33333333,0,0,47.16666667,5.75,10.6,268.5,284,12.61666667,227
Mexico City,1/1/2022,-99.1332,19.4326,21782378,4.333333333,1201.629444,22.30944444,32.12111111,88.72777778,36.84833333,43.45722222,58.42777778,3.942777778,13.63333333,58.5,0,0,0,0,0,0,6.983333333,8.383333333,229.2222222,158.5,14.65,2238
Mexico City,1/2/2022,-99.1332,19.4326,21782378,2.625,980.08,16.66833333,38.10666667,37.91458333,45.72541667,20.90916667,30.63125,5.5825,16.10833333,33.20833333,0,0,1.416666667,1.125,0.666666667,0,9.2875,11.25,166.7916667,146.8333333,16.57916667,2238
Mexico City,1/3/2022,-99.1332,19.4326,21782378,3.166666667,785.3704167,5.365416667,32.14875,70.26125,45.5525,28.68791667,33.90083333,1.09125,11.63333333,68.625,0,0,3.083333333,3.375,0.041666667,0,8.995833333,11.83333333,71.45833333,66.375,19.11666667,2238
Mexico City,1/4/2022,-99.1332,19.4326,21782378,4.166666667,1255.590833,23.18166667,46.04291667,75.87166667,69.13166667,51.48375,63.3125,4.088333333,14.25416667,52.875,0,0,0,0,0,0,6.2625,8.058333333,189.5416667,177.25,11.9,2238
Mexico City,1/5/2022,-99.1332,19.4326,21782378,4.625,1847.784583,28.25708333,80.06625,61.79291667,73.16458333,71.4275,94.17666667,10.81083333,15.64583333,45.16666667,0,0,8.916666667,4.375,0.166666667,16.20833333,5.75,7.279166667,213,182.75,12.44583333,2238
Mexico City,1/6/2022,-99.1332,19.4326,21782378,4.375,1630.8225,38.69833333,50.28125,67.51291667,42.12166667,55.78333333,77.695,9.374166667,14.91666667,58,0,0,9.333333333,0,1.458333333,28.04166667,5.645833333,6.858333333,238.25,199.5416667,11.42916667,2238
Mexico City,1/7/2022,-99.1332,19.4326,21782378,4.375,1954.038333,25.61125,65.87458333,66.45166667,56.29708333,61.89291667,76.85083333,4.46125,15.05416667,59,0.004166667,0.004166667,33.16666667,4.333333333,10.16666667,77.04166667,4.683333333,5.458333333,149.0416667,187.625,10.89166667,2238
Mexico City,1/8/2022,-99.1332,19.4326,21782378,4.75,2252.49875,37.47375,79.92375,67.18666667,45.96541667,99.405,124.4375,8.770833333,12.525,70,0,0,14.125,0,6.708333333,33.58333333,6.658333333,9.208333333,265.25,248.0833333,13.49583333,2238
Mexico City,1/9/2022,-99.1332,19.4326,21782378,3.916666667,1127.083333,7.38875,44.15125,71.21875,38.98625,40.36208333,49.78458333,4.6725,13.34166667,62.95833333,0,0,20.75,0,7.291666667,54.29166667,7.5,9.604166667,226.5,208.9166667,14.47916667,2238
Mexico City,1/10/2022,-99.1332,19.4326,21782378,2.291666667,495.2554167,0.780833333,21.67291667,49.48625,24.3825,15.84791667,18.26625,1.0875,11.86666667,66.875,0.033333333,0.033333333,57.66666667,47.66666667,16.375,28.79166667,11.62916667,16.59166667,53.83333333,51.95833333,19.68333333,2238
Mexico City,1/11/2022,-99.1332,19.4326,21782378,1,387.19125,0.8825,15.22291667,34.95875,15.25,2.380416667,3.429583333,1.25625,10.79166667,76.58333333,0,0,91.125,79.79166667,17.625,73.29166667,11.2625,14.67083333,47.95833333,45.04166667,21.86666667,2238
Mexico City,1/12/2022,-99.1332,19.4326,21782378,2.708333333,811.3775,10.005,31.46208333,46.84,41.49041667,23.19625,28.62166667,1.477083333,11.52083333,71.20833333,0,0,64.5,48.41666667,14.45833333,60.95833333,6.283333333,9.095833333,134.625,143.75,14.43333333,2238
Mexico City,1/13/2022,-99.1332,19.4326,21782378,2.666666667,844.7554167,12.73625,38.04208333,45.14291667,61.21958333,20.87875,26.96041667,2.7325,12.9375,57.58333333,0,0,19.83333333,18.33333333,3.833333333,3.416666667,7.420833333,9.808333333,191.9583333,139.5,15.63333333,2238
Mexico City,1/14/2022,-99.1332,19.4326,21782378,3.083333333,864.50625,11.49875,34.9475,64.23666667,49.09416667,30.965,39.38458333,2.06625,13.38333333,48.75,0,0,19.33333333,21.04166667,0.708333333,0,6.291666667,9.6125,221.4166667,204.5416667,16.1,2238
Mexico City,1/15/2022,-99.1332,19.4326,21782378,3.791666667,1593.272083,48.37708333,49.07375,40.14916667,38.9125,47.59,71.71916667,10.50708333,12.64583333,56.29166667,0,0,3.833333333,0.166666667,6.041666667,0.041666667,9.370833333,12.6125,213.5,190.125,16.72083333,2238
Mexico City,1/16/2022,-99.1332,19.4326,21782378,3.541666667,1055.319167,10.89291667,40.53083333,56.54375,40.88833333,36.91541667,45.12583333,2.9225,12.64583333,64.75,0.016666667,0.016666667,25.29166667,21.54166667,5.083333333,9.541666667,6.5125,10.09583333,72.75,71.91666667,14.22916667,2238
Mexico City,1/17/2022,-99.1332,19.4326,21782378,4.333333333,1444.459583,25.14541667,44.46125,70.42041667,34.11375,49.44875,65.36333333,3.315416667,10.5875,79.54166667,0.208333333,0.208333333,15.95833333,4.375,7.458333333,25.08333333,6.295833333,8.195833333,249.5416667,233.4166667,14.225,2238
Mexico City,1/18/2022,-99.1332,19.4326,21782378,4.166666667,1261.433333,8.445833333,42.50083333,95.43666667,41.91291667,46.66208333,60.7125,3.064166667,11.7625,71.16666667,0.004166667,0.004166667,9.333333333,2.25,10.5,3.041666667,6.65,8.545833333,248.5833333,228.25,12.39166667,2238
Mexico City,1/19/2022,-99.1332,19.4326,21782378,4.25,1556.277917,31.77375,49.11,67.975,41.27625,51.55125,71.56708333,8.01125,13.32083333,62.375,0,0,12.29166667,0,10.45833333,19.91666667,5.529166667,6.395833333,225.3333333,207.2083333,12.35,2238
Mexico City,1/20/2022,-99.1332,19.4326,21782378,4.208333333,1330.415417,21.25583333,47.66,50.27291667,39.40833333,44.32041667,61.12375,6.6275,15.16666667,52.58333333,0,0,36.875,0.041666667,31.54166667,59.66666667,3.983333333,4.845833333,182.5833333,168.125,10.30416667,2238
Mexico City,1/21/2022,-99.1332,19.4326,21782378,3.083333333,1125.275417,27.97833333,30.9875,31.69041667,18.05291667,33.09291667,50.42166667,2.93625,13.94583333,62.16666667,0,0,48.5,5.5,51.16666667,42.29166667,9.858333333,13.48333333,175.7916667,171.5833333,20.27916667,2238
Mexico City,1/22/2022,-99.1332,19.4326,21782378,2.333333333,780.6420833,6.00125,29.34166667,45.6075,27.83625,17.19958333,23.34708333,1.91,14.05833333,65,0.025,0.025,41.29166667,2.708333333,54.33333333,21.375,6.1875,7.291666667,187.7916667,215.9583333,14.4,2238
Mexico City,1/23/2022,-99.1332,19.4326,21782378,2,383.85,0.51,10.97,80.11,11.56,7.33,9.85,1.2,16.9,48,0,0,18,0,30,0,2.2,4.3,81,66,12.6,2238
Mexico City,1/24/2022,-99.1332,19.4326,21782378,3.173913043,1081.756957,20.80347826,37.01304348,30.97565217,31.02,31.15521739,48.05782609,7.580434783,12.76086957,64.47826087,0,0,36.2173913,1.173913043,29.60869565,57.86956522,9.413043478,12.01304348,242.3043478,228.5652174,19.21304348,2238
Mexico City,1/25/2022,-99.1332,19.4326,21782378,2.875,772.0191667,12.49791667,24.66708333,51.70458333,20.32208333,21.91291667,33.56916667,3.8775,12.4,59.75,0,0,7.708333333,0.208333333,7.291666667,10.375,7.9,11.5625,246,231.4166667,15.72916667,2238
Mexico City,1/26/2022,-99.1332,19.4326,21782378,4.291666667,1823.722917,54.06416667,42.53416667,81.08416667,44.77875,57.58958333,82.43916667,9.435416667,13.57916667,59.20833333,0,0,10.375,6.833333333,2.75,8.541666667,4.733333333,6.108333333,208.75,190.375,12.7375,2238
Mexico City,1/27/2022,-99.1332,19.4326,21782378,4.541666667,1766.562083,48.59666667,45.99333333,82.06625,41.51,58.64833333,84.04125,6.832083333,13.96666667,59.70833333,0,0,11,1.666666667,8,15.79166667,5.104166667,6.225,224.8333333,195.25,12.76666667,2238
Mexico City,1/28/2022,-99.1332,19.4326,21782378,4.083333333,1537.085417,44.13791667,41.845,55.28708333,39.5175,47.21,68.2125,7.923333333,15.325,57,0.020833333,0.020833333,5,1.625,3.666666667,3.958333333,8.408333333,10.35833333,185.3333333,175.5833333,16.05833333,2238
Mexico City,1/29/2022,-99.1332,19.4326,21782378,2.25,624.1795833,2.725416667,19.36458333,86.57833333,30.00125,20.805,24.35958333,1.344166667,11.7125,65.45833333,0,0,43.5,39.20833333,6.125,14.875,10.99583333,14.2875,76.41666667,74.83333333,22.64166667,2238
