time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-10-16T04:00,21,69,0,0,100,98,46,0,14.1,18.3,75,75,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T05:00,21.4,67,0,0,98,94,22,0,14.1,18.1,77,77,28.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T06:00,21.6,66,0,0,99,96,21,0,15,19.4,79,79,28.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T07:00,21.7,65,0,0,100,98,20,0,16,22.3,76,76,31.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T08:00,21,67,0,0,86,83,18,0,16.3,23.1,72,72,30.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T09:00,20,70,0,0,50,26,44,0,15.1,24,72,71,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T10:00,18.9,75,0,0,41,6,60,0,13.4,24.3,84,82,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T11:00,18.3,78,0,0,38,2,61,0,15.5,26.5,85,83,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T12:00,18,79,0,0,42,3,66,0,15.9,26.2,85,82,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T13:00,17.5,82,0,0,36,3,56,0,13.8,23.7,84,80,25.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T14:00,17.3,82,0,0,34,10,42,0,12.7,22.5,83,78,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T15:00,17.4,81,0,0,28,9,33,0,13.4,24.1,85,80,29.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T16:00,17.5,80,0,0,25,3,37,0,15.8,27.1,90,85,31.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T17:00,17.7,77,0,0,18,1,29,0,17.6,29.9,91,87,31.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T18:00,17.6,77,0,0,17,0,28,0,19.1,32.2,88,85,31.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T19:00,17,80,0,0,27,18,18,1,19.9,33.1,85,81,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T20:00,17.4,78,0,0,29,30,3,0,19,32.5,80,77,33.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T21:00,17.7,78,0,0,36,38,3,1,20.4,33.9,76,73,35.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T22:00,17.7,82,0,0,31,26,13,0,22,35.7,79,75,40,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-16T23:00,17.8,82,0,0,28,19,18,0,25.8,39.4,75,74,43.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T00:00,18.4,72,0,0,54,53,10,0,27.7,40.2,72,70,49.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T01:00,18.4,68,0,0,54,59,2,0,28.9,40.9,73,72,51.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T02:00,19,64,0,0,37,41,0,0,27.9,38.9,73,72,54.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T03:00,19.3,61,0,0,24,27,0,0,29.1,39.5,72,71,55.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T04:00,19.8,56,0,0,28,31,0,0,30.6,41.8,75,75,59,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T05:00,19.5,52,0,0,34,38,0,0,31.1,42.6,77,76,59,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T06:00,19.1,50,0,0,23,25,0,0,30.6,42.1,78,77,57.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T07:00,18.6,49,0,0,6,7,0,0,29.7,41.5,79,78,54.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T08:00,17.7,50,0,0,2,2,0,0,28.4,40.5,81,81,48.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T09:00,16.7,52,0,0,1,1,0,0,24.2,37.3,85,84,41.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T10:00,15.7,56,0,0,1,1,0,0,20.2,32.4,91,90,37.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T11:00,15.1,58,0,0,2,2,0,0,18.8,31,93,91,34.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T12:00,14.7,58,0,0,3,3,0,0,17.4,29.6,96,93,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T13:00,14.4,56,0,0,1,1,0,0,16.8,28.6,100,96,33.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T14:00,14,55,0,0,1,1,0,0,16.9,28.8,101,99,32,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T15:00,13.6,56,0,0,5,5,0,0,16.9,29.1,106,102,31,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T16:00,13.3,58,0,0,4,4,0,0,16.7,29.1,109,105,29.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T17:00,13,60,0,0,2,2,0,0,17.4,30,108,104,28.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T18:00,12.7,62,0,0,5,5,0,0,17.9,30.8,105,101,27.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T19:00,13,63,0,0,9,10,0,0,17.8,30.3,104,100,29.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T20:00,12.9,64,0,0,22,24,0,0,17.3,29.5,107,103,29.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T21:00,12.9,64,0,0,27,29,2,0,17,28.5,111,106,27.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T22:00,13,65,0,0,59,61,7,0,15.9,27.7,118,115,27.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-17T23:00,13.6,66,0,0,79,81,10,0,16.1,26.8,114,110,27.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T00:00,14.7,62,0,0,68,75,1,0,17.2,24.5,110,107,32.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T01:00,16,53,0,0,62,69,0,0,19.5,26.3,93,92,40.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T02:00,16.6,48,0,0,84,93,0,0,21.7,28.8,75,74,41.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T03:00,17.1,47,0,0,88,98,0,0,20.3,26.8,73,73,40,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T04:00,17.4,47,0,0,85,94,0,0,20.1,26.4,75,76,39.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T05:00,17.5,47,0,0,89,99,0,0,20.6,26.9,78,78,38.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T06:00,17.3,48,0,0,90,100,0,0,20.3,26.9,78,78,37.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T07:00,17.3,47,0,0,89,99,0,0,19.4,26.1,75,75,36.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T08:00,16.8,48,0,0,90,100,0,0,18.4,25.4,73,72,33.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T09:00,16.3,51,0,0,85,94,0,0,15.1,22.8,72,72,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T10:00,15.8,55,0,0,65,72,0,0,10.1,19.1,84,79,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T11:00,15.3,58,0,0,61,68,0,0,9.4,18.3,86,80,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T12:00,14.8,62,0,0,52,58,0,0,9.4,18.8,90,83,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T13:00,14.5,65,0,0,50,55,0,0,9.4,18.8,92,86,15.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T14:00,14.4,67,0,0,51,57,0,0,8.7,18.4,95,86,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T15:00,14.3,68,0,0,45,50,0,0,8.3,18.4,95,86,15.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T16:00,13.8,71,0,0,35,39,0,0,8.8,19.1,99,89,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T17:00,13.8,71,0,0,24,27,0,0,9.5,19.8,99,89,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T18:00,13.3,73,0,0,21,23,0,0,10.1,21.6,96,88,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T19:00,12.9,76,0,0,9,10,0,0,11.2,23.1,96,87,18.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T20:00,12.7,77,0,0,15,17,0,0,11.2,22.8,92,85,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T21:00,12.5,77,0,0,29,32,0,0,10.4,21.8,90,82,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T22:00,12.4,78,0,0,22,24,0,0,10.2,21.2,98,89,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-18T23:00,13.1,77,0,0,6,7,0,0,11.9,20.3,92,83,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T00:00,15,67,0,0,9,10,0,0,12.4,16.9,82,78,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T01:00,16.8,54,0,0,34,38,0,0,16.3,21.4,59,57,34.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T02:00,17.4,51,0,0,25,28,0,0,16.3,20.9,55,54,35.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T03:00,18.1,50,0,0,31,34,0,0,16.5,20.9,54,54,35.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T04:00,18.4,49,0,0,27,30,0,0,16.8,21.2,55,55,34.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T05:00,18.5,49,0,0,31,34,0,0,16.5,21.4,54,54,33.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T06:00,18.6,48,0,0,19,21,0,0,16.4,21.3,50,51,33.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T07:00,18.3,49,0,0,14,16,0,0,16.6,21.9,48,48,32.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T08:00,17.8,50,0,0,3,3,0,0,15.5,21.6,46,46,28.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T09:00,16.8,55,0,0,0,0,0,0,10.9,20.1,46,46,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T10:00,15.6,62,0,0,3,3,0,0,8.2,18.6,49,44,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T11:00,14.9,67,0,0,4,4,0,0,7.4,17.7,43,39,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T12:00,14.3,72,0,0,15,17,0,0,7.9,16.3,43,35,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T13:00,13.9,75,0,0,27,30,0,0,7.7,14.7,49,36,11.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T14:00,13.8,77,0,0,44,49,0,0,7,14.9,55,37,11.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T15:00,13.9,78,0,0,50,55,0,0,6.7,14.8,54,34,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T16:00,14.4,77,0,0,64,71,0,0,6.4,15.2,47,31,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T17:00,14.8,76,0,0,50,55,0,0,7.4,16.9,39,27,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T18:00,14.6,77,0,0,41,45,0,0,8,18.7,36,25,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T19:00,14.6,78,0,0,43,48,0,0,9.1,19.5,34,25,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T20:00,14.7,77,0,0,25,28,0,0,9.4,20.3,32,25,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T21:00,14.5,78,0,0,34,37,0,2,9.5,20.8,29,23,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T22:00,14.5,79,0,0,45,49,0,2,7.9,18.8,30,20,14.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-19T23:00,15.1,78,0,0,41,46,0,0,9.8,18.4,24,17,18.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T00:00,16.9,68,0,0,54,60,0,0,11.8,16.5,12,10,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T01:00,18.1,61,0,0,48,53,0,0,14.4,19.1,360,359,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T02:00,18.9,59,0,0,46,50,0,4,13,16.2,2,360,33.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T03:00,19.5,58,0,0,45,43,0,20,12.3,15.5,5,3,32.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T04:00,19.8,58,0,0,32,33,0,7,13,16.2,3,3,32.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T05:00,20,57,0,0,33,37,0,0,14,18,1,360,32,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T06:00,19.8,58,0,0,32,35,0,1,14.8,19.1,359,358,31.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T07:00,19.9,57,0,0,23,26,0,0,15.5,20.3,355,354,30.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T08:00,19.4,58,0,0,24,27,0,0,14.5,20.1,353,351,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T09:00,18.5,63,0,0,16,18,0,0,10.1,19.4,354,350,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T10:00,17.4,69,0,0,18,20,0,1,7.6,17.7,352,348,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T11:00,16.8,71,0,0,27,22,0,24,7.8,18.2,347,342,13.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T12:00,16.5,73,0,0,15,13,0,12,7.4,18.5,337,333,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T13:00,16.2,75,0,0,11,11,0,5,7.1,17.9,330,326,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T14:00,16.1,77,0,0,32,14,0,64,8.3,16.8,326,318,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T15:00,15.9,80,0,0,22,0,0,73,7.9,16.6,321,312,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T16:00,15.9,81,0,0,21,1,0,66,7.2,17.6,307,305,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T17:00,16,82,0,0,16,12,0,17,9,16.9,293,294,9.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T18:00,15.9,84,0,0,15,14,0,7,9.8,14.4,276,283,9.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T19:00,16.9,79,0,0,22,15,4,19,5.1,9.8,262,276,6.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T20:00,16.9,78,0,0,23,16,0,29,5,8.4,339,301,5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T21:00,16.6,79,0,0,30,24,0,27,5,7.9,360,313,5.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T22:00,14.6,86,0,0,18,10,5,21,7.7,11.5,349,319,7.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-20T23:00,15.2,88,0,0,13,6,3,19,7.1,15.1,345,327,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T00:00,19.1,76,0,0,7,2,6,6,6.3,11.7,336,326,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T01:00,21.3,60,0,0,3,2,2,0,8.2,10.9,319,316,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T02:00,22.4,54,0,0,14,2,0,41,12,15.7,303,302,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T03:00,23.2,53,0,0,35,7,0,94,13.9,17.9,301,300,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T04:00,23.8,51,0,0,31,15,0,57,13.9,18,301,299,27,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T05:00,23.8,52,0,0,20,18,2,8,12.1,15.6,307,304,25.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T06:00,23.7,54,0,0,41,40,6,4,10.4,13.3,314,311,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T07:00,23.7,59,0,0,49,51,3,5,9.5,12.8,331,328,21.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T08:00,23,64,0,0,63,68,2,2,9.5,14.7,349,349,19.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T09:00,21.8,72,0,0,64,69,1,3,10.1,19.1,358,356,18.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T10:00,20.8,78,0,0,59,65,0,1,10.9,22.1,351,348,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T11:00,20.1,83,0,0,80,75,1,41,10.4,21,360,355,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T12:00,19.8,86,0,0,91,68,13,72,12.1,23.3,348,347,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T13:00,19.5,89,0,0,38,20,5,58,10.2,21.1,350,346,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T14:00,19.6,90,0,0,29,27,1,13,6.6,16.7,351,341,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T15:00,19.5,91,0,0,15,15,0,5,5.8,15,353,339,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T16:00,19.6,92,0,0,4,3,0,5,6.9,13.9,354,335,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T17:00,19.1,94,0,0,4,2,0,6,7.6,11.4,8,336,9.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T18:00,18.6,95,0,0,1,0,0,4,5.9,7.8,38,347,9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T19:00,17.5,98,0,0,2,1,0,5,5,5.2,69,16,6.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T20:00,16.9,98,0,0,2,1,0,2,4.7,6.4,86,52,7.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T21:00,16.5,99,0,0,3,3,0,0,5.4,8.9,82,58,8.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T22:00,16.3,99,0,0,87,97,0,0,5.4,9.1,98,81,8.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-21T23:00,17.3,98,0,0,90,100,0,0,6.2,10.2,97,82,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T00:00,19.5,97,0,0,89,99,0,0,6.6,7.6,99,90,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T01:00,21.4,88,0,0,65,72,0,0,7.8,9.1,103,99,15.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T02:00,23,77,0,0,51,57,0,0,8.8,10.9,99,98,18.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T03:00,23.9,69,0.1,0.1,73,81,0,0,8.6,10.8,88,88,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T04:00,24.3,65,0.1,0.1,59,65,0,0,9.1,11.6,83,85,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T05:00,24.5,63,0.1,0.1,75,83,0,0,10.1,12.6,84,85,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T06:00,24.3,66,0,0,57,63,0,0,11.7,15.3,79,81,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T07:00,23.3,69,0.1,0.1,53,59,0,0,13.3,18.9,71,72,25.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T08:00,22.4,77,0,0,70,78,0,0,14.7,21.9,62,63,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T09:00,21.3,83,0,0,41,45,0,0,14.1,23,58,58,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T10:00,20.2,89,0,0,11,12,0,0,12.7,23,61,58,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T11:00,19.4,92,0,0,4,4,0,0,13.9,24.6,69,65,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T12:00,18.7,94,0,0,10,11,0,0,13.7,25,67,63,21.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T13:00,18.3,95,0,0,14,16,0,0,13.2,24,68,62,19.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T14:00,17.9,95,0,0,14,15,0,0,11.7,22.4,72,64,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T15:00,17.5,95,0,0,10,11,0,0,11,21.5,79,69,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T16:00,17.1,95,0,0,8,9,0,0,10.9,21.2,84,75,19.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T17:00,16.8,96,0,0,12,13,0,0,11.2,21.9,88,81,21.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T18:00,16.6,97,0,0,57,63,0,0,11.9,22.5,92,84,22.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T19:00,16.8,96,0,0,73,81,0,0,13,22.8,90,85,22.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T20:00,16.9,95,0,0,90,100,0,0,13.7,22.1,88,83,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T21:00,17,92,0,0,80,89,0,0,14.1,22.5,87,84,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T22:00,16.7,93,0,0,46,51,0,0,12.6,20.9,95,90,23.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-22T23:00,17,90,0,0,40,44,0,0,13,21.3,92,87,24.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T00:00,18.2,79,0.1,0.1,40,44,0,0,16.9,23.2,79,77,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T01:00,19.5,70,0.1,0.1,70,78,0,0,21.1,28.5,70,69,38.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T02:00,20.3,66,0.1,0.1,61,68,0,0,21.3,28.6,68,67,40.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T03:00,20.8,64,0,0,55,61,0,0,21.4,28.7,70,70,41,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T04:00,20.9,63,0,0,45,50,0,0,20.5,27.6,75,75,40,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T05:00,20.8,62,0,0,35,39,0,0,20.6,27.3,78,78,41.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T06:00,20.4,57,0,0,24,27,0,0,21.3,28.5,79,80,41.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T07:00,20.1,52,0,0,4,4,0,0,21.3,28.9,79,79,40,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T08:00,19.2,53,0,0,0,0,0,0,20.1,28.9,80,80,36.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T09:00,17.9,59,0,0,0,0,0,0,17.4,28.8,83,81,29.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T10:00,16.7,64,0,0,0,0,0,0,15.9,27.6,85,83,28.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T11:00,16,67,0,0,0,0,0,0,15.5,27.2,85,82,27.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T12:00,15.5,69,0,0,0,0,0,0,14.8,26.4,87,84,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T13:00,15.1,71,0,0,0,0,0,0,14.4,26.2,86,82,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T14:00,14.9,71,0,0,0,0,0,0,14.5,26.3,84,81,25.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T15:00,14.7,72,0,0,0,0,0,0,14.5,26.4,83,79,25.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T16:00,14.5,72,0,0,0,0,0,0,14.6,26.6,81,77,24.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T17:00,14.3,73,0,0,0,0,0,0,14.9,27,82,77,24.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T18:00,14.1,74,0,0,0,0,0,0,14.6,27.1,81,76,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T19:00,14,75,0,0,0,0,0,0,13.8,26.6,81,77,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T20:00,13.8,76,0,0,0,0,0,0,13.4,25.6,82,76,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T21:00,13.6,77,0,0,0,0,0,0,12.3,24.4,83,76,19.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T22:00,13.4,79,0,0,0,0,0,0,10.1,21.9,86,76,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-23T23:00,14,78,0,0,0,0,0,0,11.6,20.9,85,75,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T00:00,16.2,68,0,0,0,0,0,0,11,16,79,76,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T01:00,17.9,57,0,0,0,0,0,0,13.9,18,65,64,30.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T02:00,19,50,0,0,1,0,0,4,15.3,20,60,60,34.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T03:00,19.6,48,0,0,2,1,0,5,17.5,22.7,58,57,35.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T04:00,20,47,0,0,10,9,0,7,18.1,23.4,59,59,37.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T05:00,20,46,0,0,18,20,0,0,18.7,24.3,62,63,39.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T06:00,19.8,46,0,0,30,32,1,2,19.6,26.1,64,64,38.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T07:00,19.8,46,0,0,8,9,0,0,18.7,25.1,62,63,34.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T08:00,19.2,48,0,0,7,1,0,19,16.6,23.5,60,61,29.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T09:00,18,55,0,0,15,0,0,49,12.3,21.9,58,57,19.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T10:00,16.7,62,0,0,27,0,0,90,8.9,19.7,63,62,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T11:00,15.9,66,0,0,29,1,0,95,8,18.9,63,59,15.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T12:00,15.4,69,0,0,30,0,0,99,8.6,18.5,68,61,15.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-10-24T13:00,15,70,0,0,30,1,0,98,9,19.7,61,55,14,31.2304,"121.4737	",4,0,GMT,GMT
